,example_index,input_prompt,predicted_text,decode_method,temperature,model,prompt_type,meaning,predicted_meaning,gt_meaning,lyrics,artist,title
86,9001,<|startoftext|> lyrics: And I hide behind my mouth. meaning:,"<|startoftext|> lyrics: And I hide behind my mouth. meaning: Surrounded by crowd that was disinclined to arrest Cole (and seemingly did not understand him at all; he would first act clownishly on the lot, and when confronted would only refer to himself “regularly”), he hides behind his mouth (similar to his other quiet self). ",sampling,0.95,gpt2-medium,lyrics_meaning,," Surrounded by crowd that was disinclined to arrest Cole (and seemingly did not understand him at all; he would first act clownishly on the lot, and when confronted would only refer to himself “regularly”), he hides behind his mouth (similar to his other quiet self). ","He’s hiding how dark/alone/depressed he feels with his words. The classic tale of saying you’re fine when you’re not or avoiding questions so people don’t realize what bad shape you’re in.

This line is extremely reminiscent of a line from “Fall Away,” one of the band’s most popular songs from their Self-Titled album.

Cause I will save face
For name’s sake

The term which he referenced, “save face,” refers to attempting to cover up your flaws in an attempt to make yourself appear as a “good” person.",And I hide behind my mouth,​twenty one pilots,The Judge
87,10001,"<|startoftext|> lyrics: I wanted to become your comfort and move your heart
 I want to take away your sadness, and pain. meaning:","<|startoftext|> lyrics: I wanted to become your comfort and move your heart
 I want to take away your sadness, and pain. meaning: Compared to popular belief therefore an easy or non-harmful action to change a person from sadness or pain to comfort and life, companionship can actually cause more suffering and dulling of emotions than emotional relationships, which in itself is common to life.

The person in question has lost their close friends or friends of a close friend to the scene’s tragedy. The narrator is daring, angry, or frustrated, and he is also calling for closure apart from those they love.

A simplified version is as follows: Modest’s actions, in song and not speech, sway the hearts of a deeply affected person, leading him to",sampling,0.95,gpt2-medium,lyrics_meaning,," Compared to popular belief therefore an easy or non-harmful action to change a person from sadness or pain to comfort and life, companionship can actually cause more suffering and dulling of emotions than emotional relationships, which in itself is common to life.

The person in question has lost their close friends or friends of a close friend to the scene’s tragedy. The narrator is daring, angry, or frustrated, and he is also calling for closure apart from those they love.

A simplified version is as follows: Modest’s actions, in song and not speech, sway the hearts of a deeply affected person, leading him to","almost a profession, expressing your undying love for sb.

past tense “wanted” vs. present tense “want”
“I wanted to become your comfort and move your heart” -> i wanted to be the best, i would have done anything to make you happy, i wanted you to love me

“I want to take away your sadness, and pain” -> but i know now that you’re hurting, hurting inside. so now all i want to do is to dissolve your sadness, your pain. all i want is to see you happy.","I wanted to become your comfort and move your heart
 I want to take away your sadness, and pain",Genius English Translations,BTS - Magic Shop (English Translation)
88,11001,"<|startoftext|> lyrics: This for my niggas that was tossed in the graves
 Every so often I fade deep in my thoughts
 And then get lost in the days
 We used to play before your coffin was made
 Just got the call nigga got caught with a stray
 Hope he’s okay. meaning:","<|startoftext|> lyrics: This for my niggas that was tossed in the graves
 Every so often I fade deep in my thoughts
 And then get lost in the days
 We used to play before your coffin was made
 Just got the call nigga got caught with a stray
 Hope he’s okay. meaning: The lyric “We used to play before your coffin was made” is a play on words, as it should be yet again.

As Mike Shae explains in his autobiography, 808s & Heartbreak’s job was to follow the fan-favorite mixtape schedule and make the records they had been working on available for fans to hear. Luda often spoke in relation to his stated goal for his music to not “take it so seriously” but instead would be used to dozens of chicks sooner rather than later. ",sampling,0.95,gpt2-medium,lyrics_meaning,," The lyric “We used to play before your coffin was made” is a play on words, as it should be yet again.

As Mike Shae explains in his autobiography, 808s & Heartbreak’s job was to follow the fan-favorite mixtape schedule and make the records they had been working on available for fans to hear. Luda often spoke in relation to his stated goal for his music to not “take it so seriously” but instead would be used to dozens of chicks sooner rather than later. ","Cole previously spoke of losing his friends on “Knock Tha Hustle” and now reminisces about when they were still alive. His wordplay with “days”—which sounds similar to “daze”—further illustrates how much these losses affect him.



The mentioning of his friend getting shot fits well within the song since Cole later refers to the Ferguson case in verse two.","This for my niggas that was tossed in the graves
 Every so often I fade deep in my thoughts
 And then get lost in the days
 We used to play before your coffin was made
 Just got the call nigga got caught with a stray
 Hope he’s okay",J. Cole,January 28th
89,12001,<|startoftext|> lyrics: Like a kid out in the rain. meaning:,"<|startoftext|> lyrics: Like a kid out in the rain. meaning: Rain isn’t necessarily a bad thing, but only when it’s overwhelming. ‘It’s usually rain, but…’ The opposite of being in the rain.

To be out in the storm means to be thinking about or planning ahead. When walking on the street, it’s normal and naturally coming up often, but Kurt is using this to point to the fact that he’s not planning ahead to handle the situation. He’s not ready to join in with others who feel like he’s not ready. ",sampling,0.95,gpt2-medium,lyrics_meaning,," Rain isn’t necessarily a bad thing, but only when it’s overwhelming. ‘It’s usually rain, but…’ The opposite of being in the rain.

To be out in the storm means to be thinking about or planning ahead. When walking on the street, it’s normal and naturally coming up often, but Kurt is using this to point to the fact that he’s not planning ahead to handle the situation. He’s not ready to join in with others who feel like he’s not ready. ","Free, without concern for consequences that might be apparent to others. A kid playing in the rain is having a good time but to adults looking on they are just getting wet. The narrator sees Tommy’s piano playing of emblematic of the way he lived his life.",Like a kid out in the rain,Butthole Surfers,Pepper
90,1207,"<|startoftext|> lyrics: From underneath the rubble, sing a rebel song. meaning:","<|startoftext|> lyrics: From underneath the rubble, sing a rebel song. meaning: This is inspired by the “Reminisce” song by Iggy Azalea. This version is more uptempo, combining upbeat lyrics with heavy drum beats and keyboards. ",sampling,0.95,gpt2-medium,lyrics_meaning,," This is inspired by the “Reminisce” song by Iggy Azalea. This version is more uptempo, combining upbeat lyrics with heavy drum beats and keyboards. ","Up until now he has felt overwhelmed with burdens. His life is like a wreck, that as broken down around him. But when he listens to the songs he loves he feels energized – as though he can pick up the pieces of his life again. He sings a “rebel song” because he is rebelling against life getting him down. He refuses to give up.","From underneath the rubble, sing a rebel song",Coldplay,Every Teardrop Is a Waterfall
91,2207,<|startoftext|> lyrics: No such zone. meaning:,"<|startoftext|> lyrics: No such zone. meaning: Throughout every album Ramazzini clearly aimed to make a connection between his world of Metal and his love for Spears. The search for songwriting inspiration stretches back 50 years now and towards the end of his career he would frequently refer to her as the architect of his art, a tranquility that is sadly absent in the guitar-laden performances released in recent years.





https://www.youtube.com/watch?v=5aX1HBa6jfM

Given the inconsistencies and inconsistencies between the lyrics and music on In The Zone and almost all of the guitar-derived instrumentals since, this may all",sampling,0.95,gpt2-medium,lyrics_meaning,," Throughout every album Ramazzini clearly aimed to make a connection between his world of Metal and his love for Spears. The search for songwriting inspiration stretches back 50 years now and towards the end of his career he would frequently refer to her as the architect of his art, a tranquility that is sadly absent in the guitar-laden performances released in recent years.





https://www.youtube.com/watch?v=5aX1HBa6jfM

Given the inconsistencies and inconsistencies between the lyrics and music on In The Zone and almost all of the guitar-derived instrumentals since, this may all","The phrase “no such zone” in the song refers to U.S. postal zones, a predecessor of the current U.S. ZIP Code (an acronym of Zone Improvement Plan). A postal zone was a one- or two-digit number written between the city and state (“New York 1, NY”), whereas a ZIP Code is a five- or nine-digit number written after the state (“New York, NY 10001”).",No such zone,Elvis Presley,Return to Sender
92,3207,"<|startoftext|> lyrics: Sittin’ on the counter in your kitchen
 Can you hear my heartbeat fucking kickin’?
 Your eyes light up ’cause you best believe that I got something up my sleeve
 I walk my talk, no time for wishful thinking
 I push up on my toes, you call me “sweet thing”
 I’m breathing down your neck, your body screaming
 And you thought that you were the boss tonight, but I can put up one good fight
 I flip the script like I can take a beating. meaning:","<|startoftext|> lyrics: Sittin’ on the counter in your kitchen
 Can you hear my heartbeat fucking kickin’?
 Your eyes light up ’cause you best believe that I got something up my sleeve
 I walk my talk, no time for wishful thinking
 I push up on my toes, you call me “sweet thing”
 I’m breathing down your neck, your body screaming
 And you thought that you were the boss tonight, but I can put up one good fight
 I flip the script like I can take a beating. meaning: Both in the single and remix versions of the song, the first of which first appeared on the May 1980 “Baby” single, adultery is typically depicted as “sleeping with your boy” (the woman) while the second is the sex act with crooked fingers which the men “count to” when their partners have no idea if they’re cheating on each other in the first place. ",sampling,0.95,gpt2-medium,lyrics_meaning,," Both in the single and remix versions of the song, the first of which first appeared on the May 1980 “Baby” single, adultery is typically depicted as “sleeping with your boy” (the woman) while the second is the sex act with crooked fingers which the men “count to” when their partners have no idea if they’re cheating on each other in the first place. ","This may be Halsey’s version of the party scene from Romeo + Juliet, where the star-crossed lovers experience love at first sight. In the literal “script” of Romeo + Juliet, Tybalt spots Romeo with Juliet and immediately wants to fight him:

https://www.youtube.com/watch?v=8JoOpx6VwHk

Solis and Luna’s fight is a metaphorical one, though, referring to their sexually-charged interaction. “If you talk the talk, you’d better walk the walk” is an idiom meaning you have to back up your claims with actions—Solis doesn’t just say he’ll take control, he gets physical and asserts his dominance.

But “flip the script” means to reverse expectations, and Solis being willing to “take a beating” in this context means he’s not afraid to take a submissive role either.

“Flip the script” also refers to the fact that Halsey gender-swapped Romeo and Juliet to create Solis and Luna.","Sittin’ on the counter in your kitchen
 Can you hear my heartbeat fucking kickin’?
 Your eyes light up ’cause you best believe that I got something up my sleeve
 I walk my talk, no time for wishful thinking
 I push up on my toes, you call me “sweet thing”
 I’m breathing down your neck, your body screaming
 And you thought that you were the boss tonight, but I can put up one good fight
 I flip the script like I can take a beating",Halsey,Heaven in Hiding
93,4207,"<|startoftext|> lyrics: Boo, let’s get acquainted (What?). meaning:","<|startoftext|> lyrics: Boo, let’s get acquainted (What?). meaning: That’s right—stay in touch with your lover whether you’re screamin’ or not.



https://twitter.com/mogaraj/status/128674837354752817

The dipsy-doodle-doodle in these lines may be another nod by Gaga to Suzanne Vega, who first touched on the Suffragette’s attitudes in “Suffragette City” in “Long Tall Sally.” ",sampling,0.95,gpt2-medium,lyrics_meaning,," That’s right—stay in touch with your lover whether you’re screamin’ or not.



https://twitter.com/mogaraj/status/128674837354752817

The dipsy-doodle-doodle in these lines may be another nod by Gaga to Suzanne Vega, who first touched on the Suffragette’s attitudes in “Suffragette City” in “Long Tall Sally.” ","This line might be a reference to “Acquainted” by The Weeknd. In May 2017, Lana discussed her friendship with Abel in an interview with the Rolling  Stones:

He’s kind of the reason I was ever on the radio like six years ago. He started posting all my videos on his Tumblr and social media … He’s been in touch with me ever since then. He’s always been really supportive. He had his own path, which led him to this place that’s crazy big. But we’ve just been friends for maybe the past six years.","Boo, let’s get acquainted (What?)",Lana Del Rey,Summer Bummer
94,5207,"<|startoftext|> lyrics: Yo, as long as you know he got the baddest, I’m flattered
 I’m the only one that he answers to. meaning:","<|startoftext|> lyrics: Yo, as long as you know he got the baddest, I’m flattered
 I’m the only one that he answers to. meaning: Although this is nothing new, Raekwon was a leader in hip-hop music at the time and it was fairly common at the time that people would expose musicians' shady dealings. Referring to himself, Raekwon plays on the Memphis curse, which the term originated from. Originally, Memphis rhyming slang referred to crooked politicians. Think of it this way:


Форим бегловает ы ход бегле  рокион для мы это то",sampling,0.95,gpt2-medium,lyrics_meaning,," Although this is nothing new, Raekwon was a leader in hip-hop music at the time and it was fairly common at the time that people would expose musicians' shady dealings. Referring to himself, Raekwon plays on the Memphis curse, which the term originated from. Originally, Memphis rhyming slang referred to crooked politicians. Think of it this way:


Форим бегловает ы ход бегле  рокион для мы это то",Nicki is the only one her man answers to because he knows she’s the only woman he needs.,"Yo, as long as you know he got the baddest, I’m flattered
 I’m the only one that he answers to",Maroon 5,Sugar (Remix)
95,6207,"<|startoftext|> lyrics: Its preparations are concealed, not published
 Its mistakes are buried, not headlined
 Its dissenters are silenced, not praised. meaning:","<|startoftext|> lyrics: Its preparations are concealed, not published
 Its mistakes are buried, not headlined
 Its dissenters are silenced, not praised. meaning: In Christianity, very few people get unconditional love (from God; aka, your high spirits). Everyone is a liar or moral whiner, and Desiigner would grace you with the medication he openly discusses. ",sampling,0.95,gpt2-medium,lyrics_meaning,," In Christianity, very few people get unconditional love (from God; aka, your high spirits). Everyone is a liar or moral whiner, and Desiigner would grace you with the medication he openly discusses. ","These lines highlight the fact that it is no longer just the totalitarian communist governments of JFK’s time in his speech that are taking part in these acts of silencing dissent and mistakes. It is instead governments of the developed world, including the United States and Britain, who continue to do this in today’s world.

The music video includes a shot of whistleblower Edward Snowden’s face, an Anonymous hacker, and Martin Luther King Jr.","Its preparations are concealed, not published
 Its mistakes are buried, not headlined
 Its dissenters are silenced, not praised",Muse,[JFK]
96,7207,"<|startoftext|> lyrics: One tries to fly away
 And the other watches him close from that wire
 He says he wants to as well
 But he is a liar. meaning:","<|startoftext|> lyrics: One tries to fly away
 And the other watches him close from that wire
 He says he wants to as well
 But he is a liar. meaning: Focus on your destination and unb__________________ can help you find yourself.

Don’t shy away from saying that you’re reading someone’s own words. Study their life and trust their words that they tell you in her’s tender way.

Grab at your desires and live a life of devotion to your dreams and dreams of the future. That’s all you need. ",sampling,0.95,gpt2-medium,lyrics_meaning,," Focus on your destination and unb__________________ can help you find yourself.

Don’t shy away from saying that you’re reading someone’s own words. Study their life and trust their words that they tell you in her’s tender way.

Grab at your desires and live a life of devotion to your dreams and dreams of the future. That’s all you need. ","One of the two friends decides they want to make something of themselves, to move forward and leave the place they’re in, be it physical or metaphorical. The other friend claims they share the same dream and ambition but in truth is probably too afraid to leave the safety of the “wire”. As this person is clinging to the comfort they feel in their present situation, they prevent them both from ‘flying away’ or progressing together.","One tries to fly away
 And the other watches him close from that wire
 He says he wants to as well
 But he is a liar",Regina Spektor,Two Birds
97,8207,"<|startoftext|> lyrics: Killing all in his path, save for that which he longs
 King Kooonnnng!. meaning:","<|startoftext|> lyrics: Killing all in his path, save for that which he longs
 King Kooonnnng!. meaning: In the English version, the king is mentioned twice, in the first verse:

The Vincent J.’schwabe, Friedrich ",sampling,0.95,gpt2-medium,lyrics_meaning,," In the English version, the king is mentioned twice, in the first verse:

The Vincent J.’schwabe, Friedrich ","Here is started a epic orchestral part, with all the drums, like the drum, and violins, flautes and many epic instruments for an allusion to Kong.

LONG LIVE KING KONG!","Killing all in his path, save for that which he longs
 King Kooonnnng!",Tenacious D,Kong
98,9207,"<|startoftext|> lyrics: We’re still building and burning down love
 Burning down love
 And when I go there
 I go there with you
 It’s all I can do. meaning:","<|startoftext|> lyrics: We’re still building and burning down love
 Burning down love
 And when I go there
 I go there with you
 It’s all I can do. meaning: “Burning down love” can be understood as one’s love for one’s current lover literally evaporating. The whole relationship would go downhill on it. The last thing he wanted was to end it. ",sampling,0.95,gpt2-medium,lyrics_meaning,, “Burning down love” can be understood as one’s love for one’s current lover literally evaporating. The whole relationship would go downhill on it. The last thing he wanted was to end it. ,"Relationships are a work in progress. You never achieve perfection. It’s a process of building and tearing down again to start anew.
In the end I’m made my choice to be with you. There is no one else I would want to be on this journey with.","We’re still building and burning down love
 Burning down love
 And when I go there
 I go there with you
 It’s all I can do",U2,Where the Streets Have No Name
99,10207,"<|startoftext|> lyrics: I’m only human, can’t you see? I made, I made a mistake
 Please just look me in my face, tell me everything’s okay
 ’Cause I got it, ooh, he’ll never be like you
 I’m only human, can’t you see? I made, I made a mistake
 Please just look me in my face, tell me everything’s okay
 ’Cause I got it, ooh, he’ll never be like you. meaning:","<|startoftext|> lyrics: I’m only human, can’t you see? I made, I made a mistake
 Please just look me in my face, tell me everything’s okay
 ’Cause I got it, ooh, he’ll never be like you
 I’m only human, can’t you see? I made, I made a mistake
 Please just look me in my face, tell me everything’s okay
 ’Cause I got it, ooh, he’ll never be like you. meaning: From the day of Sadler’s departure, Asher was making sure that Aaron stayed in the band and that the band would line up as though he was already in it. After seeing their success, Aaron was throwing down the singing keys himself and making this song’s lyrics allude to it.

These lyrics are alluding to the series of events that led to ŘMICAHUMA’s departure from the band. Aaron said:

I was a wonderful guy to work with and a great friend, but I can’t sing for a living anymore, I won’t be, and I",sampling,0.95,gpt2-medium,lyrics_meaning,," From the day of Sadler’s departure, Asher was making sure that Aaron stayed in the band and that the band would line up as though he was already in it. After seeing their success, Aaron was throwing down the singing keys himself and making this song’s lyrics allude to it.

These lyrics are alluding to the series of events that led to ŘMICAHUMA’s departure from the band. Aaron said:

I was a wonderful guy to work with and a great friend, but I can’t sing for a living anymore, I won’t be, and I","We all make mistakes, every one of us. And if you love someone and they truly love you, you would hope they can accept you with all those flaws that every single one of us has.

Here the realization stage has hit home and I’m just wanting reassurance and forgiveness from the person that really has my heart. There’s no such thing as perfection, but we can all try to be better people can’t we?","I’m only human, can’t you see? I made, I made a mistake
 Please just look me in my face, tell me everything’s okay
 ’Cause I got it, ooh, he’ll never be like you
 I’m only human, can’t you see? I made, I made a mistake
 Please just look me in my face, tell me everything’s okay
 ’Cause I got it, ooh, he’ll never be like you",Flume,Never Be Like You
100,11207,<|startoftext|> lyrics: You did this to us! You did it! It’s your fault!. meaning:,"<|startoftext|> lyrics: You did this to us! You did it! It’s your fault!. meaning: The protestors are showing their support for Black Lives Matter in response to police violence.

The “heavy metal fan” is talking to his teenage self as they “dressed in that” – presumably the tux and the eating bad boy jeans. They then dance around Erica’s house in black leather boots. ",sampling,0.95,gpt2-medium,lyrics_meaning,," The protestors are showing their support for Black Lives Matter in response to police violence.

The “heavy metal fan” is talking to his teenage self as they “dressed in that” – presumably the tux and the eating bad boy jeans. They then dance around Erica’s house in black leather boots. ","In the mindstate that Eminem is at this point, is typical to blame others for things they do themselves. Helps them do anything as they are absolved from any fault.",You did this to us! You did it! It’s your fault!,Eminem,Kim
101,12207,"<|startoftext|> lyrics: I came fluttering in from Neverland
 Time can never stop me, no, no, no, no
 I know you’ve tried to. meaning:","<|startoftext|> lyrics: I came fluttering in from Neverland
 Time can never stop me, no, no, no, no
 I know you’ve tried to. meaning: He leaves his past friends, some of whom he loves dearly, behind so that he can spend time with his mother to process his sad endings. ",sampling,0.95,gpt2-medium,lyrics_meaning,," He leaves his past friends, some of whom he loves dearly, behind so that he can spend time with his mother to process his sad endings. ","In Neverland, the location for J.M Barrie’s Peter Pan, people don’t grow old. Rihanna feels as if she just came from Neverland because she hasn’t changed over time.



This is the first time we hear about the toxic relationship Rihanna and SZA sing about. Time may not stop RiRi, but the figure she sings to is restraining her. Successful or not, they’re putting an effort to stop her.","I came fluttering in from Neverland
 Time can never stop me, no, no, no, no
 I know you’ve tried to",Rihanna,Consideration
102,1158,"<|startoftext|> lyrics: And in the end, you’ll have your best friend. meaning:","<|startoftext|> lyrics: And in the end, you’ll have your best friend. meaning: The narrator is referring to the ‘best friends’ that both of them, are in the same situation as them. They’ll be trying to decide what’s best for themselves. It’d probably just sound like one or both of them is falling over, in that they’re both getting sad, so that’s why it just sounds like one or both is the worst person in the world. ",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," The narrator is referring to the ‘best friends’ that both of them, are in the same situation as them. They’ll be trying to decide what’s best for themselves. It’d probably just sound like one or both of them is falling over, in that they’re both getting sad, so that’s why it just sounds like one or both is the worst person in the world. ",a relationship is best when you can treat each other like best friends,"And in the end, you’ll have your best friend",Christina Perri,​penguin
103,2907,"<|startoftext|> lyrics: Lovely Rita, meter maid
 Lovely Rita, meter maid. meaning:","<|startoftext|> lyrics: Lovely Rita, meter maid
 Lovely Rita, meter maid. meaning: The name Rita is often associated with one of Elvis´s most iconic and successful songs, “Rita”. It’s also a play on words, “Rita” (loosely an alter ego of Elvis) and “Rhonda’,” a moniker for the “Rhonda Stewart” (born Rita Jones) “Rhonda Stewart,” the wife of Elvis Presley, Elvis’s wife.








Rita’s role as a meter maid is in the sense that in a show such as Elvis Presley�",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," The name Rita is often associated with one of Elvis´s most iconic and successful songs, “Rita”. It’s also a play on words, “Rita” (loosely an alter ego of Elvis) and “Rhonda’,” a moniker for the “Rhonda Stewart” (born Rita Jones) “Rhonda Stewart,” the wife of Elvis Presley, Elvis’s wife.








Rita’s role as a meter maid is in the sense that in a show such as Elvis Presley�","2D interpolates the chorus of legendary English band The Beatles‘ June 1967 track “Lovely Rita.” The band has taken inspiration from The Beatles many times before, exemplified by the cover art of their May 2005 record Demon Days, which drew many comparisons to the art of The Beatles’ May 1970 record, Let It Be:



When asked “Who’s Rita?” by BBC Radio 1’s Annie Mac, the group said:

It’s a lovely name to sing… I sort of think it’s about instant gratification, it doesn’t last. And there’s lots of that around today.","Lovely Rita, meter maid
 Lovely Rita, meter maid",Gorillaz,Momentary Bliss
104,3004,"<|startoftext|> lyrics: Forget Karate Kid and these wooden blocks, I chop through concrete
 Concrete, concrete, concrete!. meaning:","<|startoftext|> lyrics: Forget Karate Kid and these wooden blocks, I chop through concrete
 Concrete, concrete, concrete!. meaning: With the term “chop through” “concrete” just means through something, so there is no need to take it literally. He just chops a portion of it because “It seems right.”

The “concrete” which would be “concrete” in this case
. meaning: A wooden block is commonly used in the home as furniture or as a wall to reinforce the wooden structure of the house.

In this sense, he is not afraid to chop through or chop through at will. ",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," With the term “chop through” “concrete” just means through something, so there is no need to take it literally. He just chops a portion of it because “It seems right.”

The “concrete” which would be “concrete” in this case
. meaning: A wooden block is commonly used in the home as furniture or as a wall to reinforce the wooden structure of the house.

In this sense, he is not afraid to chop through or chop through at will. ","Continuing with the martial arts movie metaphors, his prowess is on a whole other level.

Your Rhymes:



His Rhymes:","Forget Karate Kid and these wooden blocks, I chop through concrete
 Concrete, concrete, concrete!",Gorillaz,Clint Eastwood (Phi Life Cypher Version)
105,4004,"<|startoftext|> lyrics: She said, “’Cause He made you perfect, babe”. meaning:","<|startoftext|> lyrics: She said, “’Cause He made you perfect, babe”. meaning: She doesn’t see anything wrong with that, it’s a girl being her self, but it doesn’t mean she doesn’t know she’s wrong. ",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," She doesn’t see anything wrong with that, it’s a girl being her self, but it doesn’t mean she doesn’t know she’s wrong. ",“Cause he made you perfect” is a direct reference to God and the perception that he made everybody in his image. It emphasizes the fact that everyone is perfect in their own way.,"She said, “’Cause He made you perfect, babe”",Lady Gaga,Born This Way
106,6608,"<|startoftext|> lyrics: All in all, you’re just another brick in the wall. meaning:","<|startoftext|> lyrics: All in all, you’re just another brick in the wall. meaning: Brick or wall of some kind is a reference to the walls or other barriers built between people in order to separate/permanently segregate/separate them. When we’re in love we become so entwined that we can only see the most isolated or isolated bits of us and in this case, see only bricks and walls within the walls and other obstacles which can help us isolate.

An example of bricks in the wall would be a door that is normally closed. The door becomes “open” when somebody opens it. ",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," Brick or wall of some kind is a reference to the walls or other barriers built between people in order to separate/permanently segregate/separate them. When we’re in love we become so entwined that we can only see the most isolated or isolated bits of us and in this case, see only bricks and walls within the walls and other obstacles which can help us isolate.

An example of bricks in the wall would be a door that is normally closed. The door becomes “open” when somebody opens it. ","As represented by the children in large cubicles, and later faceless masks, they became an amorphous, indistinguishable mass, akin to a brick wall.



This can also be taken as a sort of dismissal of the teacher’s authority – “you are no better than me or anyone else. You are using your age and position of power to take advantage of me” (and the previous song shows that in their homes, the teacher would’ve been subdued by their wives).  In Pink’s point of view, the teacher’s abuse is another brick  that helped him build the Wall that separated him from everyone else (“you are another mental scar that will effect how I am and how I treat others in the future”).","All in all, you’re just another brick in the wall",Pink Floyd,"Another Brick in the Wall, Pt. 2"
107,8000,"<|startoftext|> lyrics: I ask the traffic lights if it’ll be alright
 They say, “I don’t know”. meaning:","<|startoftext|> lyrics: I ask the traffic lights if it’ll be alright
 They say, “I don’t know”. meaning: In the context “I ask the traffic lights” means something like “I think I’m going to get lost” and “it doesn’t make any sense, just like that.” He says that he asked the traffic lights whether they would let him through, and the lights answered that they didn’t have any details and wouldn’t understand. A similar attitude from the traffic lights can also be heard on Drake’s song “Bodak Yellow.”

Drake’s “I ask the traffic lights” is actually “I don�",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," In the context “I ask the traffic lights” means something like “I think I’m going to get lost” and “it doesn’t make any sense, just like that.” He says that he asked the traffic lights whether they would let him through, and the lights answered that they didn’t have any details and wouldn’t understand. A similar attitude from the traffic lights can also be heard on Drake’s song “Bodak Yellow.”

Drake’s “I ask the traffic lights” is actually “I don�","In a tumblr post, Taylor explained the meaning behind this peculiar phrase:

[it’s] like how when you’re struggling through something time slows down and everything is a sign and you’ll take advice from a tree because you’re just GOIN THROUGH IT MAN.

She mentioned that she enjoys the memes fans have created for the line.



It also links back to “Cornelia Street,” the previous song, in which Swift sings:

As if the street lights pointed in an arrow head
Leading us home

If the relationship ends, not only will she never walk Cornelia Street again, but she will also be lost without the traffic lights to guide her.

Asking the traffic lights shows her desperation and lack of direction because it implies that she is so desperate for a sign, that she is willing to look anywhere.","I ask the traffic lights if it’ll be alright
 They say, “I don’t know”",Taylor Swift,Death by a Thousand Cuts
108,8009,"<|startoftext|> lyrics: And if this is the long haul
 How’d we get here so soon?. meaning:","<|startoftext|> lyrics: And if this is the long haul
 How’d we get here so soon?. meaning: This line suggests that Kendrick feels this song is about him and that he’s waiting for his music to take him far away from all the negativity he’s experienced over his lifetime. This “long haul” refers to the time it may take before Kendrick’s material reaches its destinations in his personal life or with the public. His album is meant to inspire. He feels this long journey is long enough and he’s ready.

This is also an echo of “The Race 4 U” from  True Story (a song which can be seen on the final version of Kendrick’s new album",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," This line suggests that Kendrick feels this song is about him and that he’s waiting for his music to take him far away from all the negativity he’s experienced over his lifetime. This “long haul” refers to the time it may take before Kendrick’s material reaches its destinations in his personal life or with the public. His album is meant to inspire. He feels this long journey is long enough and he’s ready.

This is also an echo of “The Race 4 U” from  True Story (a song which can be seen on the final version of Kendrick’s new album","The reference to ‘the long haul’ suggests that they assumed their relationship would be forever, and the narrator seems confused, asking ‘how’d we get here so soon?’ The ‘here’ she refers to could be the here on the verge of their break up, or just the part in their relationship where she feels alone","And if this is the long haul
 How’d we get here so soon?",Taylor Swift,​coney island
109,10003,"<|startoftext|> lyrics: I know that you’re hesitating because even if you say the truth
 In the end it will all return as scars. meaning:","<|startoftext|> lyrics: I know that you’re hesitating because even if you say the truth
 In the end it will all return as scars. meaning: These lines show that Tyler is trying to explain an underlying issue inside his head: how someone is hesitating, and they can’t understand why. ",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," These lines show that Tyler is trying to explain an underlying issue inside his head: how someone is hesitating, and they can’t understand why. ",Because there is no point in saying the truth cause even bitter truth will scar your soul as u r saying it and it will scar the person and ur relationship as well,"I know that you’re hesitating because even if you say the truth
 In the end it will all return as scars",Genius English Translations,BTS - Magic Shop (English Translation)
110,11008,<|startoftext|> lyrics: [Interlude]. meaning:,<|startoftext|> lyrics: [Interlude]. meaning: This line has been referenced throughout the video as an intro/outro to Particle. ,top-k sampling,0.95,gpt2-medium,lyrics_meaning,, This line has been referenced throughout the video as an intro/outro to Particle. ,"The audio clip here is taken from a fight on June 27, 2016 before a concert due to a failed collaboration with rapper @Not_Linden. X then went to his show and “sucker punched” him, to which they continued to fight outside, with X winning in the end.

https://twitter.com/Not_Linden/status/747986526110425088",[Interlude],XXXTENTACION,YuNg BrAtZ
