,example_index,input_prompt,predicted_text,decode_method,temperature,model,prompt_type,meaning,predicted_meaning,gt_meaning,lyrics,artist,title
95,6207,"<|startoftext|> lyrics: Its preparations are concealed, not published
 Its mistakes are buried, not headlined
 Its dissenters are silenced, not praised. meaning:","<|startoftext|> lyrics: Its preparations are concealed, not published
 Its mistakes are buried, not headlined
 Its dissenters are silenced, not praised. meaning: In Christianity, very few people get unconditional love (from God; aka, your high spirits). Everyone is a liar or moral whiner, and the truth often comes in difficult situations.

In Islam, the prophet Muhammad (A.H.) sold humans into slavery to be fed,, housed, etc. He was instrumental in the spread of Christianity; heavily influencing the story of Jesus when he ascended to heaven without any help and eventually died for all mankind. ",sampling,0.95,gpt2-medium,lyrics_meaning,," In Christianity, very few people get unconditional love (from God; aka, your high spirits). Everyone is a liar or moral whiner, and the truth often comes in difficult situations.

In Islam, the prophet Muhammad (A.H.) sold humans into slavery to be fed,, housed, etc. He was instrumental in the spread of Christianity; heavily influencing the story of Jesus when he ascended to heaven without any help and eventually died for all mankind. ","These lines highlight the fact that it is no longer just the totalitarian communist governments of JFK’s time in his speech that are taking part in these acts of silencing dissent and mistakes. It is instead governments of the developed world, including the United States and Britain, who continue to do this in today’s world.

The music video includes a shot of whistleblower Edward Snowden’s face, an Anonymous hacker, and Martin Luther King Jr.","Its preparations are concealed, not published
 Its mistakes are buried, not headlined
 Its dissenters are silenced, not praised",Muse,[JFK]
96,7207,"<|startoftext|> lyrics: One tries to fly away
 And the other watches him close from that wire
 He says he wants to as well
 But he is a liar. meaning:","<|startoftext|> lyrics: One tries to fly away
 And the other watches him close from that wire
 He says he wants to as well
 But he is a liar. meaning: He hides from his partner unbeknownst to the other. He wants to escape but has no way.

Note: “a liar” is another expression for “a lie” for something that’s in her head. So, Nick could be saying that he’s not a trustworthy person but is simply a liar. ",sampling,0.95,gpt2-medium,lyrics_meaning,," He hides from his partner unbeknownst to the other. He wants to escape but has no way.

Note: “a liar” is another expression for “a lie” for something that’s in her head. So, Nick could be saying that he’s not a trustworthy person but is simply a liar. ","One of the two friends decides they want to make something of themselves, to move forward and leave the place they’re in, be it physical or metaphorical. The other friend claims they share the same dream and ambition but in truth is probably too afraid to leave the safety of the “wire”. As this person is clinging to the comfort they feel in their present situation, they prevent them both from ‘flying away’ or progressing together.","One tries to fly away
 And the other watches him close from that wire
 He says he wants to as well
 But he is a liar",Regina Spektor,Two Birds
97,8207,"<|startoftext|> lyrics: Killing all in his path, save for that which he longs
 King Kooonnnng!. meaning:","<|startoftext|> lyrics: Killing all in his path, save for that which he longs
 King Kooonnnng!. meaning: In the English version, the king is mentioned twice, in the first verse and in the next verse.

KOONSTEIN
King ",sampling,0.95,gpt2-medium,lyrics_meaning,," In the English version, the king is mentioned twice, in the first verse and in the next verse.

KOONSTEIN
King ","Here is started a epic orchestral part, with all the drums, like the drum, and violins, flautes and many epic instruments for an allusion to Kong.

LONG LIVE KING KONG!","Killing all in his path, save for that which he longs
 King Kooonnnng!",Tenacious D,Kong
98,9207,"<|startoftext|> lyrics: We’re still building and burning down love
 Burning down love
 And when I go there
 I go there with you
 It’s all I can do. meaning:","<|startoftext|> lyrics: We’re still building and burning down love
 Burning down love
 And when I go there
 I go there with you
 It’s all I can do. meaning: “Burning down love” can be understood as one’s awakening to one’s true (formerly lost) feelings. His lover has a deep desire to see her love insecurity end and the people who are supposed to be there pride their own love over the decadence of the situation. The relationship finally ends because he realizes their love is an illusion and he quickly embraces the fact.


Another meaning would be burning down in love. ",sampling,0.95,gpt2-medium,lyrics_meaning,," “Burning down love” can be understood as one’s awakening to one’s true (formerly lost) feelings. His lover has a deep desire to see her love insecurity end and the people who are supposed to be there pride their own love over the decadence of the situation. The relationship finally ends because he realizes their love is an illusion and he quickly embraces the fact.


Another meaning would be burning down in love. ","Relationships are a work in progress. You never achieve perfection. It’s a process of building and tearing down again to start anew.
In the end I’m made my choice to be with you. There is no one else I would want to be on this journey with.","We’re still building and burning down love
 Burning down love
 And when I go there
 I go there with you
 It’s all I can do",U2,Where the Streets Have No Name
99,10207,"<|startoftext|> lyrics: I’m only human, can’t you see? I made, I made a mistake
 Please just look me in my face, tell me everything’s okay
 ’Cause I got it, ooh, he’ll never be like you
 I’m only human, can’t you see? I made, I made a mistake
 Please just look me in my face, tell me everything’s okay
 ’Cause I got it, ooh, he’ll never be like you. meaning:","<|startoftext|> lyrics: I’m only human, can’t you see? I made, I made a mistake
 Please just look me in my face, tell me everything’s okay
 ’Cause I got it, ooh, he’ll never be like you
 I’m only human, can’t you see? I made, I made a mistake
 Please just look me in my face, tell me everything’s okay
 ’Cause I got it, ooh, he’ll never be like you. meaning: From the day of Sadler’s departure, Asher was making sure that Aaron stayed in the band and that the band would line up with their music.


Despite this disappointment with Aaron, Asher was still hopeful about Sadler’s reaction and hopeful that he would be able to deliver a better version of their music. ",sampling,0.95,gpt2-medium,lyrics_meaning,," From the day of Sadler’s departure, Asher was making sure that Aaron stayed in the band and that the band would line up with their music.


Despite this disappointment with Aaron, Asher was still hopeful about Sadler’s reaction and hopeful that he would be able to deliver a better version of their music. ","We all make mistakes, every one of us. And if you love someone and they truly love you, you would hope they can accept you with all those flaws that every single one of us has.

Here the realization stage has hit home and I’m just wanting reassurance and forgiveness from the person that really has my heart. There’s no such thing as perfection, but we can all try to be better people can’t we?","I’m only human, can’t you see? I made, I made a mistake
 Please just look me in my face, tell me everything’s okay
 ’Cause I got it, ooh, he’ll never be like you
 I’m only human, can’t you see? I made, I made a mistake
 Please just look me in my face, tell me everything’s okay
 ’Cause I got it, ooh, he’ll never be like you",Flume,Never Be Like You
100,11207,<|startoftext|> lyrics: You did this to us! You did it! It’s your fault!. meaning:,"<|startoftext|> lyrics: You did this to us! You did it! It’s your fault!. meaning: The protestors are showing their support for Black Lives Matter in response to police violence.

The “heavy metal fan” is talking to his teenage self as they “dressed in that” – presumably the tux and the grown up beards. They then dance around Erica Martin who is “sitting with her ears, staring off into the distance at the fans.” ",sampling,0.95,gpt2-medium,lyrics_meaning,," The protestors are showing their support for Black Lives Matter in response to police violence.

The “heavy metal fan” is talking to his teenage self as they “dressed in that” – presumably the tux and the grown up beards. They then dance around Erica Martin who is “sitting with her ears, staring off into the distance at the fans.” ","In the mindstate that Eminem is at this point, is typical to blame others for things they do themselves. Helps them do anything as they are absolved from any fault.",You did this to us! You did it! It’s your fault!,Eminem,Kim
101,12207,"<|startoftext|> lyrics: I came fluttering in from Neverland
 Time can never stop me, no, no, no, no
 I know you’ve tried to. meaning:","<|startoftext|> lyrics: I came fluttering in from Neverland
 Time can never stop me, no, no, no, no
 I know you’ve tried to. meaning: He leaves his past friends, some of whom he loves dearly, behind so that he can spend time with his mother to process his sad endings. ",sampling,0.95,gpt2-medium,lyrics_meaning,," He leaves his past friends, some of whom he loves dearly, behind so that he can spend time with his mother to process his sad endings. ","In Neverland, the location for J.M Barrie’s Peter Pan, people don’t grow old. Rihanna feels as if she just came from Neverland because she hasn’t changed over time.



This is the first time we hear about the toxic relationship Rihanna and SZA sing about. Time may not stop RiRi, but the figure she sings to is restraining her. Successful or not, they’re putting an effort to stop her.","I came fluttering in from Neverland
 Time can never stop me, no, no, no, no
 I know you’ve tried to",Rihanna,Consideration
102,1158,"<|startoftext|> lyrics: And in the end, you’ll have your best friend. meaning:","<|startoftext|> lyrics: And in the end, you’ll have your best friend. meaning: All of these lines are connected with what the writer is saying in “When the World Was at War”:

In the end, you will have your best friend. These words are a metaphor for “in the end,” it represents the fact that you can never fully understand it all. After all, you’re the one who is responsible for it all. ",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," All of these lines are connected with what the writer is saying in “When the World Was at War”:

In the end, you will have your best friend. These words are a metaphor for “in the end,” it represents the fact that you can never fully understand it all. After all, you’re the one who is responsible for it all. ",a relationship is best when you can treat each other like best friends,"And in the end, you’ll have your best friend",Christina Perri,​penguin
103,2907,"<|startoftext|> lyrics: Lovely Rita, meter maid
 Lovely Rita, meter maid. meaning:","<|startoftext|> lyrics: Lovely Rita, meter maid
 Lovely Rita, meter maid. meaning: The name Rita is often associated with one of Elvis´s most iconic and successful songs, “Rita”. It’s also a play on “Ralph, or Rita,” a nickname that Rita Hayworth, the singer and songwriter of this song, earned during a confrontation with the ‘Real Nigga’ (see the “Rant” video below).

She’s also the name of a famous country music club in the 1960s. ",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," The name Rita is often associated with one of Elvis´s most iconic and successful songs, “Rita”. It’s also a play on “Ralph, or Rita,” a nickname that Rita Hayworth, the singer and songwriter of this song, earned during a confrontation with the ‘Real Nigga’ (see the “Rant” video below).

She’s also the name of a famous country music club in the 1960s. ","2D interpolates the chorus of legendary English band The Beatles‘ June 1967 track “Lovely Rita.” The band has taken inspiration from The Beatles many times before, exemplified by the cover art of their May 2005 record Demon Days, which drew many comparisons to the art of The Beatles’ May 1970 record, Let It Be:



When asked “Who’s Rita?” by BBC Radio 1’s Annie Mac, the group said:

It’s a lovely name to sing… I sort of think it’s about instant gratification, it doesn’t last. And there’s lots of that around today.","Lovely Rita, meter maid
 Lovely Rita, meter maid",Gorillaz,Momentary Bliss
104,3004,"<|startoftext|> lyrics: Forget Karate Kid and these wooden blocks, I chop through concrete
 Concrete, concrete, concrete!. meaning:","<|startoftext|> lyrics: Forget Karate Kid and these wooden blocks, I chop through concrete
 Concrete, concrete, concrete!. meaning: With the term “chop through” “concrete” just means through something, so there is no need to take it literally. He just chops a portion of it because “It seems right.”

The “concrete” which would be “concrete” in this case is a piece of concrete that breaks naturally, leaving the building whole, or almost completely. The “rocks” which are the pieces of concrete which he would chop are not pieces of the building, but rather the roof of the condo or apartment, the foundation. ",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," With the term “chop through” “concrete” just means through something, so there is no need to take it literally. He just chops a portion of it because “It seems right.”

The “concrete” which would be “concrete” in this case is a piece of concrete that breaks naturally, leaving the building whole, or almost completely. The “rocks” which are the pieces of concrete which he would chop are not pieces of the building, but rather the roof of the condo or apartment, the foundation. ","Continuing with the martial arts movie metaphors, his prowess is on a whole other level.

Your Rhymes:



His Rhymes:","Forget Karate Kid and these wooden blocks, I chop through concrete
 Concrete, concrete, concrete!",Gorillaz,Clint Eastwood (Phi Life Cypher Version)
105,4004,"<|startoftext|> lyrics: She said, “’Cause He made you perfect, babe”. meaning:","<|startoftext|> lyrics: She said, “’Cause He made you perfect, babe”. meaning: She doesn’t see anything wrong with that, it isn’t like there’s something wrong with the way she was in life. ",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," She doesn’t see anything wrong with that, it isn’t like there’s something wrong with the way she was in life. ",“Cause he made you perfect” is a direct reference to God and the perception that he made everybody in his image. It emphasizes the fact that everyone is perfect in their own way.,"She said, “’Cause He made you perfect, babe”",Lady Gaga,Born This Way
106,6608,"<|startoftext|> lyrics: All in all, you’re just another brick in the wall. meaning:","<|startoftext|> lyrics: All in all, you’re just another brick in the wall. meaning: Brick or wall of some kind is a reference to the song “Big Brick ““Knees Up”. Also as you can see in the image shown, Kanye is wearing some sort of a studded belt. It is worth mentioning that he is an Adidas wearer, it’s common for him to wear those shoes in his videos.


https://www.youtube.com/watch?v=qR3M0gE6y6g ",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," Brick or wall of some kind is a reference to the song “Big Brick ““Knees Up”. Also as you can see in the image shown, Kanye is wearing some sort of a studded belt. It is worth mentioning that he is an Adidas wearer, it’s common for him to wear those shoes in his videos.


https://www.youtube.com/watch?v=qR3M0gE6y6g ","As represented by the children in large cubicles, and later faceless masks, they became an amorphous, indistinguishable mass, akin to a brick wall.



This can also be taken as a sort of dismissal of the teacher’s authority – “you are no better than me or anyone else. You are using your age and position of power to take advantage of me” (and the previous song shows that in their homes, the teacher would’ve been subdued by their wives).  In Pink’s point of view, the teacher’s abuse is another brick  that helped him build the Wall that separated him from everyone else (“you are another mental scar that will effect how I am and how I treat others in the future”).","All in all, you’re just another brick in the wall",Pink Floyd,"Another Brick in the Wall, Pt. 2"
107,8000,"<|startoftext|> lyrics: I ask the traffic lights if it’ll be alright
 They say, “I don’t know”. meaning:","<|startoftext|> lyrics: I ask the traffic lights if it’ll be alright
 They say, “I don’t know”. meaning: In the context “I ask the traffic lights” means something different to me. I want to know for myself if this vehicle will be ok. I don’t want there to have to be an apology. ",top-k sampling,0.95,gpt2-medium,lyrics_meaning,, In the context “I ask the traffic lights” means something different to me. I want to know for myself if this vehicle will be ok. I don’t want there to have to be an apology. ,"In a tumblr post, Taylor explained the meaning behind this peculiar phrase:

[it’s] like how when you’re struggling through something time slows down and everything is a sign and you’ll take advice from a tree because you’re just GOIN THROUGH IT MAN.

She mentioned that she enjoys the memes fans have created for the line.



It also links back to “Cornelia Street,” the previous song, in which Swift sings:

As if the street lights pointed in an arrow head
Leading us home

If the relationship ends, not only will she never walk Cornelia Street again, but she will also be lost without the traffic lights to guide her.

Asking the traffic lights shows her desperation and lack of direction because it implies that she is so desperate for a sign, that she is willing to look anywhere.","I ask the traffic lights if it’ll be alright
 They say, “I don’t know”",Taylor Swift,Death by a Thousand Cuts
108,8009,"<|startoftext|> lyrics: And if this is the long haul
 How’d we get here so soon?. meaning:","<|startoftext|> lyrics: And if this is the long haul
 How’d we get here so soon?. meaning: This line suggests that Kendrick feels this song is about him and that he’s waiting for his music to take him far away from all the negativity he’s experienced over his lifetime. This “long haul” refers to the time it may take before Kendrick’s material reaches its destinations in his music. The lyric is directed towards those who may look down on him and his lifestyle in his music’s early days, or “let others get by” him.

The music industry’s long-haul seems to be about Kendrick’s desire for his music to reach any record labels and artists",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," This line suggests that Kendrick feels this song is about him and that he’s waiting for his music to take him far away from all the negativity he’s experienced over his lifetime. This “long haul” refers to the time it may take before Kendrick’s material reaches its destinations in his music. The lyric is directed towards those who may look down on him and his lifestyle in his music’s early days, or “let others get by” him.

The music industry’s long-haul seems to be about Kendrick’s desire for his music to reach any record labels and artists","The reference to ‘the long haul’ suggests that they assumed their relationship would be forever, and the narrator seems confused, asking ‘how’d we get here so soon?’ The ‘here’ she refers to could be the here on the verge of their break up, or just the part in their relationship where she feels alone","And if this is the long haul
 How’d we get here so soon?",Taylor Swift,​coney island
109,10003,"<|startoftext|> lyrics: I know that you’re hesitating because even if you say the truth
 In the end it will all return as scars. meaning:","<|startoftext|> lyrics: I know that you’re hesitating because even if you say the truth
 In the end it will all return as scars. meaning: These lines show that Tyler is trying to explain an underlying issue inside his head: how someone is hesitating, and they can’t understand why. ",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," These lines show that Tyler is trying to explain an underlying issue inside his head: how someone is hesitating, and they can’t understand why. ",Because there is no point in saying the truth cause even bitter truth will scar your soul as u r saying it and it will scar the person and ur relationship as well,"I know that you’re hesitating because even if you say the truth
 In the end it will all return as scars",Genius English Translations,BTS - Magic Shop (English Translation)
110,11008,<|startoftext|> lyrics: [Interlude]. meaning:,<|startoftext|> lyrics: [Interlude]. meaning: This line has been referenced throughout the video as an intro/outro to Particle. ,top-k sampling,0.95,gpt2-medium,lyrics_meaning,, This line has been referenced throughout the video as an intro/outro to Particle. ,"The audio clip here is taken from a fight on June 27, 2016 before a concert due to a failed collaboration with rapper @Not_Linden. X then went to his show and “sucker punched” him, to which they continued to fight outside, with X winning in the end.

https://twitter.com/Not_Linden/status/747986526110425088",[Interlude],XXXTENTACION,YuNg BrAtZ
111,12005,"<|startoftext|> lyrics: Well, he seemed broken hearted
 Somethin’ within him. meaning:","<|startoftext|> lyrics: Well, he seemed broken hearted
 Somethin’ within him. meaning: You could say “Somethin’ within him” is an allusion to the fact of his heart being broken, because he never actually had anything to say to people about it. He’s telling us that he really loved people, and in his heart, it’s true, but that the heart is broken. He’s also saying that he never came to know that this heart was broken, and if he had, he’d have stayed with it for a while longer with little to no love.  (Or if he did, maybe he would have realized it and been hurt by it) ",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," You could say “Somethin’ within him” is an allusion to the fact of his heart being broken, because he never actually had anything to say to people about it. He’s telling us that he really loved people, and in his heart, it’s true, but that the heart is broken. He’s also saying that he never came to know that this heart was broken, and if he had, he’d have stayed with it for a while longer with little to no love.  (Or if he did, maybe he would have realized it and been hurt by it) ","Nicks told Billboard that this lyric was inspired by Tom Petty:

‘Edge of Seventeen’ is also a little bit about Tom. ‘He seemed broken hearted/Somethin’ within him,‘ that was [his wife] Jane talking about Tom. I bet a lot of people thought I was talking about me, but I was chronicling their relationship as she told it to me.

She also explained how Jane inspired the song’s title:

I asked Tom’s wife, Jane, when she met him. She said, ‘I met him at some point during the age of 17.’ But I thought she said, ‘The edge of 17.’ I said, ‘Jane, can I use that? Can I write a song called “Edge of Seventeen”?’","Well, he seemed broken hearted
 Somethin’ within him",Stevie Nicks,Edge of Seventeen
112,1001,"<|startoftext|> lyrics: Here I go, on my own
 I don’t need nobody, better off alone
 Here I go, on my own now
 I don’t need nobody, not anybody
 Here I go (Here I go, here I go, here I go...). meaning:","<|startoftext|> lyrics: Here I go, on my own
 I don’t need nobody, better off alone
 Here I go, on my own now
 I don’t need nobody, not anybody
 Here I go (Here I go, here I go, here I go...). meaning: There is absolutely nothing in the lyrics to suggest anyone else is giving him the same chance that Drake has. But here’s the rub―he’s already made himself a part of this world to the point that nothing but silence from outside seems acceptable. This shows that Drake is going to go alone whether it’s to himself, his band, or an outside-minded musician. ",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," There is absolutely nothing in the lyrics to suggest anyone else is giving him the same chance that Drake has. But here’s the rub―he’s already made himself a part of this world to the point that nothing but silence from outside seems acceptable. This shows that Drake is going to go alone whether it’s to himself, his band, or an outside-minded musician. ","Britney is ready to be a fully in control of her craft, without her management team pressurizing and influencing her decisions. She also started to write her own songs, most notably on her fourth studio album, In The Zone.

At some point, she also wanted to create her own record label.","Here I go, on my own
 I don’t need nobody, better off alone
 Here I go, on my own now
 I don’t need nobody, not anybody
 Here I go (Here I go, here I go, here I go...)",Britney Spears,Stronger
113,12003,"<|startoftext|> lyrics: Well, I won’t back down
 No, I won’t back down
 You can stand me up at the gates of hell
 But I won’t back down. meaning:","<|startoftext|> lyrics: Well, I won’t back down
 No, I won’t back down
 You can stand me up at the gates of hell
 But I won’t back down. meaning: In order to protect himself, he will refuse to back down. “Hell” refers to the inner or darkest corners of the human mind and thus, “she” is probably referring to another persona or antagonist of the song. ",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," In order to protect himself, he will refuse to back down. “Hell” refers to the inner or darkest corners of the human mind and thus, “she” is probably referring to another persona or antagonist of the song. ","Everyone of us experiences failure, rejection and negativism. Petty has experienced it in his own life, from music critics to obsessed fans.
His advice is to focus on your goal and how you’re going to get there.



– Just beyond the gates of hell","Well, I won’t back down
 No, I won’t back down
 You can stand me up at the gates of hell
 But I won’t back down",Tom Petty,I Won’t Back Down
114,3001,"<|startoftext|> lyrics: I been stoned; ever since the days of creation, I’ve been red. meaning:","<|startoftext|> lyrics: I been stoned; ever since the days of creation, I’ve been red. meaning: The phrase “stoked” is a term used to describe feeling a great euphoria or a high that comes and goes, similar to having a high when you drive your car into traffic. It usually precedes the onset of anxiety so he’s going as high as he can. ",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," The phrase “stoked” is a term used to describe feeling a great euphoria or a high that comes and goes, similar to having a high when you drive your car into traffic. It usually precedes the onset of anxiety so he’s going as high as he can. ","He is talking about how he is always high but the wordplay may actually go deeper.

“Stoned ever since the days of creation” could be a historical reference to the Stone Age, one of the earliest times for mankind, named after primitive humans creating stone tools. This could tie in with the Flintstones reference from earlier.

It could also be biblical, as the “days of creation” in the Bible are the days in which God created the universe. The “been stoned” part may be a reference to John 8:7 from the Bible, which says “Let any one of you who is without sin be the first to throw a stone at her”. The verse means that you shouldn’t shame others if you aren’t perfect yourself. Phi could be referencing it to say that either he gets shunned for his drug-addicted lifestyle when it isn’t much worse than anyone else’s or it’s a reference to racism and prejudice against black communities. “I’ve been red” is a homophone for “I’ve been read” which could mean that Phi is a religious guy hence the references. Many black communities are heavily into Christianity so it wouldn’t be a shock.","I been stoned; ever since the days of creation, I’ve been red",Gorillaz,Clint Eastwood (Phi Life Cypher Version)
115,4001,"<|startoftext|> lyrics: I’m gonna wear the tie, want the power to leave you
 I’m aimin’ for full control of this love (Of this love). meaning:","<|startoftext|> lyrics: I’m gonna wear the tie, want the power to leave you
 I’m aimin’ for full control of this love (Of this love). meaning: Throughout the song, Kendrick makes some playful suggestions about where and how he might be successful, most notably by having “control over her life.” He is also considering that she may want to leave him and is willing to give him control of her life like the tie, because if he has it, he’ll never need to leave her since she has control over his happiness.

Kendrick also expresses that he’ll be “the master of someone”, implying that he will control all aspects of their relationship, like sex. ",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," Throughout the song, Kendrick makes some playful suggestions about where and how he might be successful, most notably by having “control over her life.” He is also considering that she may want to leave him and is willing to give him control of her life like the tie, because if he has it, he’ll never need to leave her since she has control over his happiness.

Kendrick also expresses that he’ll be “the master of someone”, implying that he will control all aspects of their relationship, like sex. ","Gaga wears the pants in this relationship, as guys are traditionally the dominant partner, and they traditionally wear ties.



However, in a conversation with Mirror, Gaga admitted that, at least in her relationship to Taylor Kinney, the case might be a little different:

He is totally in charge. I mean when I am home I am like, shoes are off, I’m making him dinner.","I’m gonna wear the tie, want the power to leave you
 I’m aimin’ for full control of this love (Of this love)",Lady Gaga,G.U.Y.
116,5001,"<|startoftext|> lyrics: Soon all that Gucci don’t fit, now you out of dough
 One day your pocket’s alright now they all wrong. meaning:","<|startoftext|> lyrics: Soon all that Gucci don’t fit, now you out of dough
 One day your pocket’s alright now they all wrong. meaning: Gucci was notorious for being extremely hard to buy from, and his “out of dough” lines hint at the way Gucci got him into so much trouble. The rapper was a regular to appear on “The Breakfast Club” and was featured on songs with Drake and Nicki Minaj

Despite the fact that Gucci is still a huge label star, the lines could be about this particular Gucci’s apparent disappearance. His label was dropping the rapper on records in such abundance that he could barely keep his pockets “alright” after the first few weeks. ",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," Gucci was notorious for being extremely hard to buy from, and his “out of dough” lines hint at the way Gucci got him into so much trouble. The rapper was a regular to appear on “The Breakfast Club” and was featured on songs with Drake and Nicki Minaj

Despite the fact that Gucci is still a huge label star, the lines could be about this particular Gucci’s apparent disappearance. His label was dropping the rapper on records in such abundance that he could barely keep his pockets “alright” after the first few weeks. ","A rare Ludacris Double Meaning!!

Purchasing Gucci clothing is an expensive habit, which ties back in with the theme of the song.

Ludacris spins this in two ways. Firstly, he explains that when you’re hot, and you’re relevant in the game, your money is good and your figure is good, the Gucci fits perfectly over your sculpted frame. However, when you fall off (in both a physical and metaphorical sense), your game is much less tight than it was. All of a sudden, that Gucci doesn’t physically fit, nor does it fit with your image. It becomes worthless.

He plays on the word “pockets” to mean both the pockets on your expensive clothing not working anymore, and to indicate you no longer have the bank-roll you once did.","Soon all that Gucci don’t fit, now you out of dough
 One day your pocket’s alright now they all wrong",Ludacris,Money
117,6001,<|startoftext|> lyrics: He wanna taste of my goodies. meaning:,"<|startoftext|> lyrics: He wanna taste of my goodies. meaning: This could be a play-on words on the term “to taste” in the phrase “to make, to drink”. People might think this man is a drug dealer. He isn’t, but they love his taste! ",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," This could be a play-on words on the term “to taste” in the phrase “to make, to drink”. People might think this man is a drug dealer. He isn’t, but they love his taste! ","In 2004, Ciara dropped her album and chart-topping single, “Goodies.” Since then, a girl’s body and everything that comes with it is known as her goodies. Ciara and Missy are also really good friends, collaborating on Ciara’s “1, 2 Step” and Missy’s “Lose Control” a year later.",He wanna taste of my goodies,Missy Elliott,DripDemeanor
118,7001,"<|startoftext|> lyrics: Sleep now in the fire
 Sleep now in the fire
 Sleep now in the fire
 Sleep now in the fire. meaning:","<|startoftext|> lyrics: Sleep now in the fire
 Sleep now in the fire
 Sleep now in the fire
 Sleep now in the fire. meaning: In the previous line, we see that his past life in the fire is all he’s aware about. It’s not until then, when he’s in the fire, that he gets to see what’s really like – he’s being controlled by a demon. ",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," In the previous line, we see that his past life in the fire is all he’s aware about. It’s not until then, when he’s in the fire, that he gets to see what’s really like – he’s being controlled by a demon. ",People are in the midst of a society that is destroying their interests (‘the fire’) and the speaker who represents the powers that be is encouraging them to be complacent (‘sleep now’).,"Sleep now in the fire
 Sleep now in the fire
 Sleep now in the fire
 Sleep now in the fire",Rage Against the Machine,Sleep Now in the Fire
119,8001,"<|startoftext|> lyrics: Flashbacks waking me up
 I get drunk, but it’s not enough
 ’Cause the morning comes and you’re not my baby. meaning:","<|startoftext|> lyrics: Flashbacks waking me up
 I get drunk, but it’s not enough
 ’Cause the morning comes and you’re not my baby. meaning: He’s going through the motions” and not acting on anything. ",top-k sampling,0.95,gpt2-medium,lyrics_meaning,, He’s going through the motions” and not acting on anything. ,"In the Netflix film Someone Great, which serves as the inspiration for this song, the protagonist’s relationship with her ex-boyfriend is shown through flashbacks, brought on by seeing different reminders of her past.

In an interview on the Elvis Duran Show, Taylor recalled how she ended up writing this song:

I cried watching the movie, and so, for, like, a week, I start waking up from dreams that I’m living out that scenario, that that’s happening to me. And I just would wake up and I’m like, ‘Oh my God, I’m writing a break-up song.’

Throughout the movie, the protagonist periodically gets drunk and high, in an effort to deal with the pain of the failed relationship.","Flashbacks waking me up
 I get drunk, but it’s not enough
 ’Cause the morning comes and you’re not my baby",Taylor Swift,Death by a Thousand Cuts
120,9001,<|startoftext|> lyrics: And I hide behind my mouth. meaning:,"<|startoftext|> lyrics: And I hide behind my mouth. meaning: ‘Hide behind my mouth’ is another clever adage, this one also referring to the way that the speaker doesn’t want to reveal or talk about themselves. This could be done using metaphors. ‘Hide behind my mouth’ could be used to explain how someone hides or hides behind their mouth, as it can serve as a sort of cover for the fact they are hiding behind something, or maybe something negative.

He’s trying to avoid telling the truth, as he doesn’t want it to be known about him. The “mouth” is also a clever play on “sad",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," ‘Hide behind my mouth’ is another clever adage, this one also referring to the way that the speaker doesn’t want to reveal or talk about themselves. This could be done using metaphors. ‘Hide behind my mouth’ could be used to explain how someone hides or hides behind their mouth, as it can serve as a sort of cover for the fact they are hiding behind something, or maybe something negative.

He’s trying to avoid telling the truth, as he doesn’t want it to be known about him. The “mouth” is also a clever play on “sad","He’s hiding how dark/alone/depressed he feels with his words. The classic tale of saying you’re fine when you’re not or avoiding questions so people don’t realize what bad shape you’re in.

This line is extremely reminiscent of a line from “Fall Away,” one of the band’s most popular songs from their Self-Titled album.

Cause I will save face
For name’s sake

The term which he referenced, “save face,” refers to attempting to cover up your flaws in an attempt to make yourself appear as a “good” person.",And I hide behind my mouth,​twenty one pilots,The Judge
