,example_index,input_prompt,predicted_text,decode_method,temperature,model,prompt_type,meaning,predicted_meaning,gt_meaning,lyrics,artist,title
93,4207,"<|startoftext|> lyrics: Boo, let’s get acquainted (What?). meaning:","<|startoftext|> lyrics: Boo, let’s get acquainted (What?). meaning: That’s right,. meaning: “Boo” is a psych technique in which you make a noise so loud that your body shudders as it hears the sound. Basically it’s like getting a wave passed so loud that you get blindsided. ",sampling,0.95,gpt2-medium,lyrics_meaning,," That’s right,. meaning: “Boo” is a psych technique in which you make a noise so loud that your body shudders as it hears the sound. Basically it’s like getting a wave passed so loud that you get blindsided. ","This line might be a reference to “Acquainted” by The Weeknd. In May 2017, Lana discussed her friendship with Abel in an interview with the Rolling  Stones:

He’s kind of the reason I was ever on the radio like six years ago. He started posting all my videos on his Tumblr and social media … He’s been in touch with me ever since then. He’s always been really supportive. He had his own path, which led him to this place that’s crazy big. But we’ve just been friends for maybe the past six years.","Boo, let’s get acquainted (What?)",Lana Del Rey,Summer Bummer
94,5207,"<|startoftext|> lyrics: Yo, as long as you know he got the baddest, I’m flattered
 I’m the only one that he answers to. meaning:","<|startoftext|> lyrics: Yo, as long as you know he got the baddest, I’m flattered
 I’m the only one that he answers to. meaning: Although this is nothing new, Raekwon was a leader in hip-hop music back in the early 80’s when he and N.W.A. were in the very early stages, sketching a story about a violent Memphis gang culture (helping to make Gangster Disciples a household name in the process) and the motivation behind all the crime.

Additionally, this line could be an allusion to his last album, 2002’s Vessel, where it was mentioned that, despite Kim ever having held the “ultimate weapon”, she is even unworthy of how he “kisses” her (",sampling,0.95,gpt2-medium,lyrics_meaning,," Although this is nothing new, Raekwon was a leader in hip-hop music back in the early 80’s when he and N.W.A. were in the very early stages, sketching a story about a violent Memphis gang culture (helping to make Gangster Disciples a household name in the process) and the motivation behind all the crime.

Additionally, this line could be an allusion to his last album, 2002’s Vessel, where it was mentioned that, despite Kim ever having held the “ultimate weapon”, she is even unworthy of how he “kisses” her (",Nicki is the only one her man answers to because he knows she’s the only woman he needs.,"Yo, as long as you know he got the baddest, I’m flattered
 I’m the only one that he answers to",Maroon 5,Sugar (Remix)
95,6207,"<|startoftext|> lyrics: Its preparations are concealed, not published
 Its mistakes are buried, not headlined
 Its dissenters are silenced, not praised. meaning:","<|startoftext|> lyrics: Its preparations are concealed, not published
 Its mistakes are buried, not headlined
 Its dissenters are silenced, not praised. meaning: In Christianity, very few people get unconditional love (from God; aka, your high spirits). Everyone is a liar or moral whiner, and Desdemona, in “Ordinary Times,” is saying that people are always going to be sold, and “lay down their, their hides” when they aren’t deserving or “have put off” when they are. Everyone is just a selfish or lazy soul, and she would like to bring that back into the spotlight and set reality after the lies. ",sampling,0.95,gpt2-medium,lyrics_meaning,," In Christianity, very few people get unconditional love (from God; aka, your high spirits). Everyone is a liar or moral whiner, and Desdemona, in “Ordinary Times,” is saying that people are always going to be sold, and “lay down their, their hides” when they aren’t deserving or “have put off” when they are. Everyone is just a selfish or lazy soul, and she would like to bring that back into the spotlight and set reality after the lies. ","These lines highlight the fact that it is no longer just the totalitarian communist governments of JFK’s time in his speech that are taking part in these acts of silencing dissent and mistakes. It is instead governments of the developed world, including the United States and Britain, who continue to do this in today’s world.

The music video includes a shot of whistleblower Edward Snowden’s face, an Anonymous hacker, and Martin Luther King Jr.","Its preparations are concealed, not published
 Its mistakes are buried, not headlined
 Its dissenters are silenced, not praised",Muse,[JFK]
96,7207,"<|startoftext|> lyrics: One tries to fly away
 And the other watches him close from that wire
 He says he wants to as well
 But he is a liar. meaning:","<|startoftext|> lyrics: One tries to fly away
 And the other watches him close from that wire
 He says he wants to as well
 But he is a liar. meaning: He wants to free the unbended person but he can’t. The man keeps flying away, he never follows, and the other person falls into a superficial relationship. ",sampling,0.95,gpt2-medium,lyrics_meaning,," He wants to free the unbended person but he can’t. The man keeps flying away, he never follows, and the other person falls into a superficial relationship. ","One of the two friends decides they want to make something of themselves, to move forward and leave the place they’re in, be it physical or metaphorical. The other friend claims they share the same dream and ambition but in truth is probably too afraid to leave the safety of the “wire”. As this person is clinging to the comfort they feel in their present situation, they prevent them both from ‘flying away’ or progressing together.","One tries to fly away
 And the other watches him close from that wire
 He says he wants to as well
 But he is a liar",Regina Spektor,Two Birds
97,8207,"<|startoftext|> lyrics: Killing all in his path, save for that which he longs
 King Kooonnnng!. meaning:","<|startoftext|> lyrics: Killing all in his path, save for that which he longs
 King Kooonnnng!. meaning: In the English version, the king is mentioned twice, in the first verse and in the next verse.

KOONUNNNG:      Not so niggas was I back in ‘Pink Duck (Yellow Duck)’


This is a reference to the aftermath of the Enema Chambers incident, in which Rapp Ab Bella claims that because of a premeditated drug deal, members of Atlanta label, A$AP Rocky’s label, were all killed.  Ironically, members of Atlanta label often fight over a contract dispute that breaks out between labels, and having so many members killed, this",sampling,0.95,gpt2-medium,lyrics_meaning,," In the English version, the king is mentioned twice, in the first verse and in the next verse.

KOONUNNNG:      Not so niggas was I back in ‘Pink Duck (Yellow Duck)’


This is a reference to the aftermath of the Enema Chambers incident, in which Rapp Ab Bella claims that because of a premeditated drug deal, members of Atlanta label, A$AP Rocky’s label, were all killed.  Ironically, members of Atlanta label often fight over a contract dispute that breaks out between labels, and having so many members killed, this","Here is started a epic orchestral part, with all the drums, like the drum, and violins, flautes and many epic instruments for an allusion to Kong.

LONG LIVE KING KONG!","Killing all in his path, save for that which he longs
 King Kooonnnng!",Tenacious D,Kong
98,9207,"<|startoftext|> lyrics: We’re still building and burning down love
 Burning down love
 And when I go there
 I go there with you
 It’s all I can do. meaning:","<|startoftext|> lyrics: We’re still building and burning down love
 Burning down love
 And when I go there
 I go there with you
 It’s all I can do. meaning: “Burning down love” can be understood as diction for “burning out” – the third person present sings that they really do love each other, but it’s insecurity and confusion about their relationship that drive both of them crazy. “Love” in this context is the external relationship, someone is pouring love their hearts out, but their relationship doesn’t seem to resonate. But, as the third person in the third verse emphasizes – when they get there, it’s all they can do! ",sampling,0.95,gpt2-medium,lyrics_meaning,," “Burning down love” can be understood as diction for “burning out” – the third person present sings that they really do love each other, but it’s insecurity and confusion about their relationship that drive both of them crazy. “Love” in this context is the external relationship, someone is pouring love their hearts out, but their relationship doesn’t seem to resonate. But, as the third person in the third verse emphasizes – when they get there, it’s all they can do! ","Relationships are a work in progress. You never achieve perfection. It’s a process of building and tearing down again to start anew.
In the end I’m made my choice to be with you. There is no one else I would want to be on this journey with.","We’re still building and burning down love
 Burning down love
 And when I go there
 I go there with you
 It’s all I can do",U2,Where the Streets Have No Name
99,10207,"<|startoftext|> lyrics: I’m only human, can’t you see? I made, I made a mistake
 Please just look me in my face, tell me everything’s okay
 ’Cause I got it, ooh, he’ll never be like you
 I’m only human, can’t you see? I made, I made a mistake
 Please just look me in my face, tell me everything’s okay
 ’Cause I got it, ooh, he’ll never be like you. meaning:","<|startoftext|> lyrics: I’m only human, can’t you see? I made, I made a mistake
 Please just look me in my face, tell me everything’s okay
 ’Cause I got it, ooh, he’ll never be like you
 I’m only human, can’t you see? I made, I made a mistake
 Please just look me in my face, tell me everything’s okay
 ’Cause I got it, ooh, he’ll never be like you. meaning: From the day her birth she refused to conform to societal standards. From making her music, to participating in her community events, and everyone from strangers to family made her feel like they knew her when she really didn’t.

She made a mistake in placing all of these things onto the concert stage, and the shamed her when her art earned her flak for public image (ie: Jay-Z hosts the event and is Jay-Z’s best friend, but we don’t normally make a scene) and it ended up hurting her more in the long run as the public and critics criticized her for not celebrating her",sampling,0.95,gpt2-medium,lyrics_meaning,," From the day her birth she refused to conform to societal standards. From making her music, to participating in her community events, and everyone from strangers to family made her feel like they knew her when she really didn’t.

She made a mistake in placing all of these things onto the concert stage, and the shamed her when her art earned her flak for public image (ie: Jay-Z hosts the event and is Jay-Z’s best friend, but we don’t normally make a scene) and it ended up hurting her more in the long run as the public and critics criticized her for not celebrating her","We all make mistakes, every one of us. And if you love someone and they truly love you, you would hope they can accept you with all those flaws that every single one of us has.

Here the realization stage has hit home and I’m just wanting reassurance and forgiveness from the person that really has my heart. There’s no such thing as perfection, but we can all try to be better people can’t we?","I’m only human, can’t you see? I made, I made a mistake
 Please just look me in my face, tell me everything’s okay
 ’Cause I got it, ooh, he’ll never be like you
 I’m only human, can’t you see? I made, I made a mistake
 Please just look me in my face, tell me everything’s okay
 ’Cause I got it, ooh, he’ll never be like you",Flume,Never Be Like You
100,11207,<|startoftext|> lyrics: You did this to us! You did it! It’s your fault!. meaning:,"<|startoftext|> lyrics: You did this to us! You did it! It’s your fault!. meaning: The protestors are showing their support for Black Lives Matter (BLM). Colin is mentioning that protestors “did” them the favor of being erased from history.

Blacks were gaining that worldwide following after medical tests revealed they weren’t cancerous. They then became one of the most popular sports in America because of having the “same blood” as their fans.

With authorities frustratedly ignoring the chants, followers of the KKK were harassing Michael Brown and eventually even did Ivy Tech in his kill shot.

This was yet another example of “you did that to us” tirades disappearing from Barrett�",sampling,0.95,gpt2-medium,lyrics_meaning,," The protestors are showing their support for Black Lives Matter (BLM). Colin is mentioning that protestors “did” them the favor of being erased from history.

Blacks were gaining that worldwide following after medical tests revealed they weren’t cancerous. They then became one of the most popular sports in America because of having the “same blood” as their fans.

With authorities frustratedly ignoring the chants, followers of the KKK were harassing Michael Brown and eventually even did Ivy Tech in his kill shot.

This was yet another example of “you did that to us” tirades disappearing from Barrett�","In the mindstate that Eminem is at this point, is typical to blame others for things they do themselves. Helps them do anything as they are absolved from any fault.",You did this to us! You did it! It’s your fault!,Eminem,Kim
101,12207,"<|startoftext|> lyrics: I came fluttering in from Neverland
 Time can never stop me, no, no, no, no
 I know you’ve tried to. meaning:","<|startoftext|> lyrics: I came fluttering in from Neverland
 Time can never stop me, no, no, no, no
 I know you’ve tried to. meaning: He leaves his past friends, some of whom he loves dearly, behind so that he can spend time with his mother to process his sad endings. ",sampling,0.95,gpt2-medium,lyrics_meaning,," He leaves his past friends, some of whom he loves dearly, behind so that he can spend time with his mother to process his sad endings. ","In Neverland, the location for J.M Barrie’s Peter Pan, people don’t grow old. Rihanna feels as if she just came from Neverland because she hasn’t changed over time.



This is the first time we hear about the toxic relationship Rihanna and SZA sing about. Time may not stop RiRi, but the figure she sings to is restraining her. Successful or not, they’re putting an effort to stop her.","I came fluttering in from Neverland
 Time can never stop me, no, no, no, no
 I know you’ve tried to",Rihanna,Consideration
102,1158,"<|startoftext|> lyrics: And in the end, you’ll have your best friend. meaning:","<|startoftext|> lyrics: And in the end, you’ll have your best friend. meaning: The final line here is more about what the girl in the movie will be saying, that she will be better off with her best friend, though. He will then leave her behind. ",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," The final line here is more about what the girl in the movie will be saying, that she will be better off with her best friend, though. He will then leave her behind. ",a relationship is best when you can treat each other like best friends,"And in the end, you’ll have your best friend",Christina Perri,​penguin
103,2907,"<|startoftext|> lyrics: Lovely Rita, meter maid
 Lovely Rita, meter maid. meaning:","<|startoftext|> lyrics: Lovely Rita, meter maid
 Lovely Rita, meter maid. meaning: The name Rita is often associated with the love interest (and usually someone very lovely). She also has a very attractive appearance. It’s likely that this line is about “Rita” (the name Rita Ora) in particular. ",top-k sampling,0.95,gpt2-medium,lyrics_meaning,, The name Rita is often associated with the love interest (and usually someone very lovely). She also has a very attractive appearance. It’s likely that this line is about “Rita” (the name Rita Ora) in particular. ,"2D interpolates the chorus of legendary English band The Beatles‘ June 1967 track “Lovely Rita.” The band has taken inspiration from The Beatles many times before, exemplified by the cover art of their May 2005 record Demon Days, which drew many comparisons to the art of The Beatles’ May 1970 record, Let It Be:



When asked “Who’s Rita?” by BBC Radio 1’s Annie Mac, the group said:

It’s a lovely name to sing… I sort of think it’s about instant gratification, it doesn’t last. And there’s lots of that around today.","Lovely Rita, meter maid
 Lovely Rita, meter maid",Gorillaz,Momentary Bliss
104,3004,"<|startoftext|> lyrics: Forget Karate Kid and these wooden blocks, I chop through concrete
 Concrete, concrete, concrete!. meaning:","<|startoftext|> lyrics: Forget Karate Kid and these wooden blocks, I chop through concrete
 Concrete, concrete, concrete!. meaning: With the term “chop through concrete”, Future has spoken of the brutal and difficult methods he has used to bring this success. ",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," With the term “chop through concrete”, Future has spoken of the brutal and difficult methods he has used to bring this success. ","Continuing with the martial arts movie metaphors, his prowess is on a whole other level.

Your Rhymes:



His Rhymes:","Forget Karate Kid and these wooden blocks, I chop through concrete
 Concrete, concrete, concrete!",Gorillaz,Clint Eastwood (Phi Life Cypher Version)
105,4004,"<|startoftext|> lyrics: She said, “’Cause He made you perfect, babe”. meaning:","<|startoftext|> lyrics: She said, “’Cause He made you perfect, babe”. meaning: She doesn’t see anything wrong with that, it’s a girl being her best, but it doesn’t mean she has to want attention from every guy she meets, she’s just perfectly suited for them.



A lot of guys do try to date this type of girls, they think of these women as a way to get girls and are afraid to speak up; they’re insecure/disgusted with how women view them.



In the third line they’re saying ‘You got all these guys coming over to see you?’ ",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," She doesn’t see anything wrong with that, it’s a girl being her best, but it doesn’t mean she has to want attention from every guy she meets, she’s just perfectly suited for them.



A lot of guys do try to date this type of girls, they think of these women as a way to get girls and are afraid to speak up; they’re insecure/disgusted with how women view them.



In the third line they’re saying ‘You got all these guys coming over to see you?’ ",“Cause he made you perfect” is a direct reference to God and the perception that he made everybody in his image. It emphasizes the fact that everyone is perfect in their own way.,"She said, “’Cause He made you perfect, babe”",Lady Gaga,Born This Way
106,6608,"<|startoftext|> lyrics: All in all, you’re just another brick in the wall. meaning:","<|startoftext|> lyrics: All in all, you’re just another brick in the wall. meaning: Brick or wall of some kind is a reference to the walls or other barriers built between people in order to separate/permanently segregate/separate them. When we’re in love we become so attached to each other that we feel like walls are just so intimidating (and scary!) in its own right.



By “all in all, ‘we’re just another brick’ means that everything is temporary or artificial, and things are temporary for each other; you’re just another brick on a wall. It may also be a reference to how some people think someone is in love just to",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," Brick or wall of some kind is a reference to the walls or other barriers built between people in order to separate/permanently segregate/separate them. When we’re in love we become so attached to each other that we feel like walls are just so intimidating (and scary!) in its own right.



By “all in all, ‘we’re just another brick’ means that everything is temporary or artificial, and things are temporary for each other; you’re just another brick on a wall. It may also be a reference to how some people think someone is in love just to","As represented by the children in large cubicles, and later faceless masks, they became an amorphous, indistinguishable mass, akin to a brick wall.



This can also be taken as a sort of dismissal of the teacher’s authority – “you are no better than me or anyone else. You are using your age and position of power to take advantage of me” (and the previous song shows that in their homes, the teacher would’ve been subdued by their wives).  In Pink’s point of view, the teacher’s abuse is another brick  that helped him build the Wall that separated him from everyone else (“you are another mental scar that will effect how I am and how I treat others in the future”).","All in all, you’re just another brick in the wall",Pink Floyd,"Another Brick in the Wall, Pt. 2"
107,8000,"<|startoftext|> lyrics: I ask the traffic lights if it’ll be alright
 They say, “I don’t know”. meaning:","<|startoftext|> lyrics: I ask the traffic lights if it’ll be alright
 They say, “I don’t know”. meaning: In the context of the song, “The traffic lights” would be the people that want to stay for a quick drive. The implication being that these people have the ability to make the trip with just a cell phone and aren’t bothered by the fact that there is no traffic lights.



The traffic lights could have all been literal, and that the person would be okay. A different interpretation from the literal-ness of this song would be that the person is saying “It is not OK to make a road trip that is “not safe”.

This kind of argument might be used to argue",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," In the context of the song, “The traffic lights” would be the people that want to stay for a quick drive. The implication being that these people have the ability to make the trip with just a cell phone and aren’t bothered by the fact that there is no traffic lights.



The traffic lights could have all been literal, and that the person would be okay. A different interpretation from the literal-ness of this song would be that the person is saying “It is not OK to make a road trip that is “not safe”.

This kind of argument might be used to argue","In a tumblr post, Taylor explained the meaning behind this peculiar phrase:

[it’s] like how when you’re struggling through something time slows down and everything is a sign and you’ll take advice from a tree because you’re just GOIN THROUGH IT MAN.

She mentioned that she enjoys the memes fans have created for the line.



It also links back to “Cornelia Street,” the previous song, in which Swift sings:

As if the street lights pointed in an arrow head
Leading us home

If the relationship ends, not only will she never walk Cornelia Street again, but she will also be lost without the traffic lights to guide her.

Asking the traffic lights shows her desperation and lack of direction because it implies that she is so desperate for a sign, that she is willing to look anywhere.","I ask the traffic lights if it’ll be alright
 They say, “I don’t know”",Taylor Swift,Death by a Thousand Cuts
108,8009,"<|startoftext|> lyrics: And if this is the long haul
 How’d we get here so soon?. meaning:","<|startoftext|> lyrics: And if this is the long haul
 How’d we get here so soon?. meaning: This line suggests that once Ed was out of the relationship, he wasn’t around to do the work needed to create the “big picture” of the song, so much as just watch the relationship play out from afar. ",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," This line suggests that once Ed was out of the relationship, he wasn’t around to do the work needed to create the “big picture” of the song, so much as just watch the relationship play out from afar. ","The reference to ‘the long haul’ suggests that they assumed their relationship would be forever, and the narrator seems confused, asking ‘how’d we get here so soon?’ The ‘here’ she refers to could be the here on the verge of their break up, or just the part in their relationship where she feels alone","And if this is the long haul
 How’d we get here so soon?",Taylor Swift,​coney island
109,10003,"<|startoftext|> lyrics: I know that you’re hesitating because even if you say the truth
 In the end it will all return as scars. meaning:","<|startoftext|> lyrics: I know that you’re hesitating because even if you say the truth
 In the end it will all return as scars. meaning: These lines show that Tyler is trying his best to be patient until the end of their romance. However, he knows all the heartache will return, with people who try to keep things private ending up feeling guilty and sad in the end as they didn’t try their best. ",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," These lines show that Tyler is trying his best to be patient until the end of their romance. However, he knows all the heartache will return, with people who try to keep things private ending up feeling guilty and sad in the end as they didn’t try their best. ",Because there is no point in saying the truth cause even bitter truth will scar your soul as u r saying it and it will scar the person and ur relationship as well,"I know that you’re hesitating because even if you say the truth
 In the end it will all return as scars",Genius English Translations,BTS - Magic Shop (English Translation)
110,11008,<|startoftext|> lyrics: [Interlude]. meaning:,"<|startoftext|> lyrics: [Interlude]. meaning: This line has three parts. Part one has an intro that describes the main story of this song. Part 2, the outro says that, as a young man, this man was addicted to crack cocaine and would regularly smoke it. Part 3, there is the main idea of drug dealing and trafficking. The outro ends with a quick piano note about how they should have stopped him (he shouldn’t have done that).

Part 1 – Intro:

The narrator introduces himself and is saying, “I was young and naive, I thought I knew a thing or two about the world” and he starts by saying how",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," This line has three parts. Part one has an intro that describes the main story of this song. Part 2, the outro says that, as a young man, this man was addicted to crack cocaine and would regularly smoke it. Part 3, there is the main idea of drug dealing and trafficking. The outro ends with a quick piano note about how they should have stopped him (he shouldn’t have done that).

Part 1 – Intro:

The narrator introduces himself and is saying, “I was young and naive, I thought I knew a thing or two about the world” and he starts by saying how","The audio clip here is taken from a fight on June 27, 2016 before a concert due to a failed collaboration with rapper @Not_Linden. X then went to his show and “sucker punched” him, to which they continued to fight outside, with X winning in the end.

https://twitter.com/Not_Linden/status/747986526110425088",[Interlude],XXXTENTACION,YuNg BrAtZ
111,12005,"<|startoftext|> lyrics: Well, he seemed broken hearted
 Somethin’ within him. meaning:","<|startoftext|> lyrics: Well, he seemed broken hearted
 Somethin’ within him. meaning: You could say “Somethin’ within him” is an allusion to the nature of humans, the idea that, for instance, he may have feelings for someone, but they are in a destructive way and “somethin' within him”, it refers to the same way. It refers to the internal struggle and emotions of the protagonist.



He wasn’t able to process his feelings. His feelings were “stuck in his head” and were “destroying” him (i.e.‘somethin’ within him) ",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," You could say “Somethin’ within him” is an allusion to the nature of humans, the idea that, for instance, he may have feelings for someone, but they are in a destructive way and “somethin' within him”, it refers to the same way. It refers to the internal struggle and emotions of the protagonist.



He wasn’t able to process his feelings. His feelings were “stuck in his head” and were “destroying” him (i.e.‘somethin’ within him) ","Nicks told Billboard that this lyric was inspired by Tom Petty:

‘Edge of Seventeen’ is also a little bit about Tom. ‘He seemed broken hearted/Somethin’ within him,‘ that was [his wife] Jane talking about Tom. I bet a lot of people thought I was talking about me, but I was chronicling their relationship as she told it to me.

She also explained how Jane inspired the song’s title:

I asked Tom’s wife, Jane, when she met him. She said, ‘I met him at some point during the age of 17.’ But I thought she said, ‘The edge of 17.’ I said, ‘Jane, can I use that? Can I write a song called “Edge of Seventeen”?’","Well, he seemed broken hearted
 Somethin’ within him",Stevie Nicks,Edge of Seventeen
112,1001,"<|startoftext|> lyrics: Here I go, on my own
 I don’t need nobody, better off alone
 Here I go, on my own now
 I don’t need nobody, not anybody
 Here I go (Here I go, here I go, here I go...). meaning:","<|startoftext|> lyrics: Here I go, on my own
 I don’t need nobody, better off alone
 Here I go, on my own now
 I don’t need nobody, not anybody
 Here I go (Here I go, here I go, here I go...). meaning: There is absolutely nothing in the song to suggest anyone else is giving him the same chance that Drake has himself. He is the type of person where you will never know him after the first time you see him. The idea that nothing will come from it seems strange to Drake as nothing could. As he explains in another interview:

Why people assume I’m an ass like this? I didn’t do shit before, and I’m a pretty shy, introverted person. If I got into somebody’s arms and kissed them and they’re like, ”This guy is great, who is this asshole",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," There is absolutely nothing in the song to suggest anyone else is giving him the same chance that Drake has himself. He is the type of person where you will never know him after the first time you see him. The idea that nothing will come from it seems strange to Drake as nothing could. As he explains in another interview:

Why people assume I’m an ass like this? I didn’t do shit before, and I’m a pretty shy, introverted person. If I got into somebody’s arms and kissed them and they’re like, ”This guy is great, who is this asshole","Britney is ready to be a fully in control of her craft, without her management team pressurizing and influencing her decisions. She also started to write her own songs, most notably on her fourth studio album, In The Zone.

At some point, she also wanted to create her own record label.","Here I go, on my own
 I don’t need nobody, better off alone
 Here I go, on my own now
 I don’t need nobody, not anybody
 Here I go (Here I go, here I go, here I go...)",Britney Spears,Stronger
113,12003,"<|startoftext|> lyrics: Well, I won’t back down
 No, I won’t back down
 You can stand me up at the gates of hell
 But I won’t back down. meaning:","<|startoftext|> lyrics: Well, I won’t back down
 No, I won’t back down
 You can stand me up at the gates of hell
 But I won’t back down. meaning: In Greek mythology, Titan is a giant in the Greek mythological “Titanomachy”. As mentioned before, he killed several people and then was eaten by a serpent (or, the Greek word “he-titan”). This incident became a theme of the series, and he’s symbolically “hung” by his fate.



A man holds a pistol to his head as he makes “hell” with a stick. You can see him hanging back in the background as he says “no, I won’t back down”. The meaning is that",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," In Greek mythology, Titan is a giant in the Greek mythological “Titanomachy”. As mentioned before, he killed several people and then was eaten by a serpent (or, the Greek word “he-titan”). This incident became a theme of the series, and he’s symbolically “hung” by his fate.



A man holds a pistol to his head as he makes “hell” with a stick. You can see him hanging back in the background as he says “no, I won’t back down”. The meaning is that","Everyone of us experiences failure, rejection and negativism. Petty has experienced it in his own life, from music critics to obsessed fans.
His advice is to focus on your goal and how you’re going to get there.



– Just beyond the gates of hell","Well, I won’t back down
 No, I won’t back down
 You can stand me up at the gates of hell
 But I won’t back down",Tom Petty,I Won’t Back Down
114,3001,"<|startoftext|> lyrics: I been stoned; ever since the days of creation, I’ve been red. meaning:","<|startoftext|> lyrics: I been stoned; ever since the days of creation, I’ve been red. meaning: The phrase “stoned” has traditionally been associated with marijuana, with many musicians and musicians in the entertainment industry using the term to express both their feelings of self-awareness and their drug-induced state. RZA, though, is now known for his addiction as evidenced by this line.

The “day of creation” comes from the days before Adam and Eve created themselves. God explained to Noah, “Take unto you one of every fowl.” (Genesis 6:6). Noah did so in a manner that may be relevant later on, with Adam going down to earth and Eve “getting st",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," The phrase “stoned” has traditionally been associated with marijuana, with many musicians and musicians in the entertainment industry using the term to express both their feelings of self-awareness and their drug-induced state. RZA, though, is now known for his addiction as evidenced by this line.

The “day of creation” comes from the days before Adam and Eve created themselves. God explained to Noah, “Take unto you one of every fowl.” (Genesis 6:6). Noah did so in a manner that may be relevant later on, with Adam going down to earth and Eve “getting st","He is talking about how he is always high but the wordplay may actually go deeper.

“Stoned ever since the days of creation” could be a historical reference to the Stone Age, one of the earliest times for mankind, named after primitive humans creating stone tools. This could tie in with the Flintstones reference from earlier.

It could also be biblical, as the “days of creation” in the Bible are the days in which God created the universe. The “been stoned” part may be a reference to John 8:7 from the Bible, which says “Let any one of you who is without sin be the first to throw a stone at her”. The verse means that you shouldn’t shame others if you aren’t perfect yourself. Phi could be referencing it to say that either he gets shunned for his drug-addicted lifestyle when it isn’t much worse than anyone else’s or it’s a reference to racism and prejudice against black communities. “I’ve been red” is a homophone for “I’ve been read” which could mean that Phi is a religious guy hence the references. Many black communities are heavily into Christianity so it wouldn’t be a shock.","I been stoned; ever since the days of creation, I’ve been red",Gorillaz,Clint Eastwood (Phi Life Cypher Version)
115,4001,"<|startoftext|> lyrics: I’m gonna wear the tie, want the power to leave you
 I’m aimin’ for full control of this love (Of this love). meaning:","<|startoftext|> lyrics: I’m gonna wear the tie, want the power to leave you
 I’m aimin’ for full control of this love (Of this love). meaning: Throughout the song, Travis makes some playful suggestions about where and how he might be successful, whether in the music industry, being in a relationship, or just his own life.

He’ll try and make the girl feel at home, and make her forget about his problems. He’ll also be willing to take the reigns, since he has full control of his destiny and will make it as strong as he wants.

Travis might also reference the “Molly” video in the video “I’m Back.” ",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," Throughout the song, Travis makes some playful suggestions about where and how he might be successful, whether in the music industry, being in a relationship, or just his own life.

He’ll try and make the girl feel at home, and make her forget about his problems. He’ll also be willing to take the reigns, since he has full control of his destiny and will make it as strong as he wants.

Travis might also reference the “Molly” video in the video “I’m Back.” ","Gaga wears the pants in this relationship, as guys are traditionally the dominant partner, and they traditionally wear ties.



However, in a conversation with Mirror, Gaga admitted that, at least in her relationship to Taylor Kinney, the case might be a little different:

He is totally in charge. I mean when I am home I am like, shoes are off, I’m making him dinner.","I’m gonna wear the tie, want the power to leave you
 I’m aimin’ for full control of this love (Of this love)",Lady Gaga,G.U.Y.
116,5001,"<|startoftext|> lyrics: Soon all that Gucci don’t fit, now you out of dough
 One day your pocket’s alright now they all wrong. meaning:","<|startoftext|> lyrics: Soon all that Gucci don’t fit, now you out of dough
 One day your pocket’s alright now they all wrong. meaning: Gucci Mane says that after their relationship ended, the two found themselves “out of dough” and started to develop a new relationship of their own, one that they’d had to develop on their own to sustain.

This could both be an allusion to how a “pocket” is a hole in something, like a bank account. In this case, the hole in this line could also be Gucci’s money because since they haven’t been with each other, this is the only time he’s had a chance to keep it. ",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," Gucci Mane says that after their relationship ended, the two found themselves “out of dough” and started to develop a new relationship of their own, one that they’d had to develop on their own to sustain.

This could both be an allusion to how a “pocket” is a hole in something, like a bank account. In this case, the hole in this line could also be Gucci’s money because since they haven’t been with each other, this is the only time he’s had a chance to keep it. ","A rare Ludacris Double Meaning!!

Purchasing Gucci clothing is an expensive habit, which ties back in with the theme of the song.

Ludacris spins this in two ways. Firstly, he explains that when you’re hot, and you’re relevant in the game, your money is good and your figure is good, the Gucci fits perfectly over your sculpted frame. However, when you fall off (in both a physical and metaphorical sense), your game is much less tight than it was. All of a sudden, that Gucci doesn’t physically fit, nor does it fit with your image. It becomes worthless.

He plays on the word “pockets” to mean both the pockets on your expensive clothing not working anymore, and to indicate you no longer have the bank-roll you once did.","Soon all that Gucci don’t fit, now you out of dough
 One day your pocket’s alright now they all wrong",Ludacris,Money
