,example_index,input_prompt,predicted_text,decode_method,temperature,model,prompt_type,meaning,predicted_meaning,gt_meaning,lyrics,artist,title
91,2207,<|startoftext|> lyrics: No such zone. meaning:,<|startoftext|> lyrics: No such zone. meaning: Throughout every album Ramazzotti clearly states that he is an icon of the MC world ,sampling,0.95,gpt2-medium,lyrics_meaning,, Throughout every album Ramazzotti clearly states that he is an icon of the MC world ,"The phrase “no such zone” in the song refers to U.S. postal zones, a predecessor of the current U.S. ZIP Code (an acronym of Zone Improvement Plan). A postal zone was a one- or two-digit number written between the city and state (“New York 1, NY”), whereas a ZIP Code is a five- or nine-digit number written after the state (“New York, NY 10001”).",No such zone,Elvis Presley,Return to Sender
92,3207,"<|startoftext|> lyrics: Sittin’ on the counter in your kitchen
 Can you hear my heartbeat fucking kickin’?
 Your eyes light up ’cause you best believe that I got something up my sleeve
 I walk my talk, no time for wishful thinking
 I push up on my toes, you call me “sweet thing”
 I’m breathing down your neck, your body screaming
 And you thought that you were the boss tonight, but I can put up one good fight
 I flip the script like I can take a beating. meaning:","<|startoftext|> lyrics: Sittin’ on the counter in your kitchen
 Can you hear my heartbeat fucking kickin’?
 Your eyes light up ’cause you best believe that I got something up my sleeve
 I walk my talk, no time for wishful thinking
 I push up on my toes, you call me “sweet thing”
 I’m breathing down your neck, your body screaming
 And you thought that you were the boss tonight, but I can put up one good fight
 I flip the script like I can take a beating. meaning: Both in conversation and in private communication, these lyrics were intended to say that the woman he was dating would have sex with this man when she failed to get pregnant. “Stopping someone before you have a child” hence why Casey is using the pronoun “you”.


In the next line, Casey reassures her that he will not use his abilities without using his “sweet thing”. Against Marco’s advice, Casey “spin bikes” (pumps) with women—that is, forcing his hand on them while they are on their knees. The women are encouraged to climax in the",sampling,0.95,gpt2-medium,lyrics_meaning,," Both in conversation and in private communication, these lyrics were intended to say that the woman he was dating would have sex with this man when she failed to get pregnant. “Stopping someone before you have a child” hence why Casey is using the pronoun “you”.


In the next line, Casey reassures her that he will not use his abilities without using his “sweet thing”. Against Marco’s advice, Casey “spin bikes” (pumps) with women—that is, forcing his hand on them while they are on their knees. The women are encouraged to climax in the","This may be Halsey’s version of the party scene from Romeo + Juliet, where the star-crossed lovers experience love at first sight. In the literal “script” of Romeo + Juliet, Tybalt spots Romeo with Juliet and immediately wants to fight him:

https://www.youtube.com/watch?v=8JoOpx6VwHk

Solis and Luna’s fight is a metaphorical one, though, referring to their sexually-charged interaction. “If you talk the talk, you’d better walk the walk” is an idiom meaning you have to back up your claims with actions—Solis doesn’t just say he’ll take control, he gets physical and asserts his dominance.

But “flip the script” means to reverse expectations, and Solis being willing to “take a beating” in this context means he’s not afraid to take a submissive role either.

“Flip the script” also refers to the fact that Halsey gender-swapped Romeo and Juliet to create Solis and Luna.","Sittin’ on the counter in your kitchen
 Can you hear my heartbeat fucking kickin’?
 Your eyes light up ’cause you best believe that I got something up my sleeve
 I walk my talk, no time for wishful thinking
 I push up on my toes, you call me “sweet thing”
 I’m breathing down your neck, your body screaming
 And you thought that you were the boss tonight, but I can put up one good fight
 I flip the script like I can take a beating",Halsey,Heaven in Hiding
93,4207,"<|startoftext|> lyrics: Boo, let’s get acquainted (What?). meaning:","<|startoftext|> lyrics: Boo, let’s get acquainted (What?). meaning: That’s right—stay in touch with your lover whether you’re screamin’ or not.



‘Let’s Get Acquainted’ is a reference to the preface to Tootsie Rollers book, The Pullup Bible, written in 1910.   Like the preface, there are many links to the music genre that the hook references, but also that mix of things found in the preface parody songs Turkey Hill Ballads  The Smoke Show, Tori Kelly’s 1981 “Welcome To Georgia,” and Demi Lovato’s “Let",sampling,0.95,gpt2-medium,lyrics_meaning,," That’s right—stay in touch with your lover whether you’re screamin’ or not.



‘Let’s Get Acquainted’ is a reference to the preface to Tootsie Rollers book, The Pullup Bible, written in 1910.   Like the preface, there are many links to the music genre that the hook references, but also that mix of things found in the preface parody songs Turkey Hill Ballads  The Smoke Show, Tori Kelly’s 1981 “Welcome To Georgia,” and Demi Lovato’s “Let","This line might be a reference to “Acquainted” by The Weeknd. In May 2017, Lana discussed her friendship with Abel in an interview with the Rolling  Stones:

He’s kind of the reason I was ever on the radio like six years ago. He started posting all my videos on his Tumblr and social media … He’s been in touch with me ever since then. He’s always been really supportive. He had his own path, which led him to this place that’s crazy big. But we’ve just been friends for maybe the past six years.","Boo, let’s get acquainted (What?)",Lana Del Rey,Summer Bummer
94,5207,"<|startoftext|> lyrics: Yo, as long as you know he got the baddest, I’m flattered
 I’m the only one that he answers to. meaning:","<|startoftext|> lyrics: Yo, as long as you know he got the baddest, I’m flattered
 I’m the only one that he answers to. meaning: In this line he’s making quite an admission: he thinks his ex is the most “baddest” out of him and he’s flattered by it. ",sampling,0.95,gpt2-medium,lyrics_meaning,, In this line he’s making quite an admission: he thinks his ex is the most “baddest” out of him and he’s flattered by it. ,Nicki is the only one her man answers to because he knows she’s the only woman he needs.,"Yo, as long as you know he got the baddest, I’m flattered
 I’m the only one that he answers to",Maroon 5,Sugar (Remix)
95,6207,"<|startoftext|> lyrics: Its preparations are concealed, not published
 Its mistakes are buried, not headlined
 Its dissenters are silenced, not praised. meaning:","<|startoftext|> lyrics: Its preparations are concealed, not published
 Its mistakes are buried, not headlined
 Its dissenters are silenced, not praised. meaning: In Christianity, very few people get unconditional love (from God; aka, your high spirits). Everyone is a victim of moral failings that they (perhaps accidentally) caused in “their service” to society. ",sampling,0.95,gpt2-medium,lyrics_meaning,," In Christianity, very few people get unconditional love (from God; aka, your high spirits). Everyone is a victim of moral failings that they (perhaps accidentally) caused in “their service” to society. ","These lines highlight the fact that it is no longer just the totalitarian communist governments of JFK’s time in his speech that are taking part in these acts of silencing dissent and mistakes. It is instead governments of the developed world, including the United States and Britain, who continue to do this in today’s world.

The music video includes a shot of whistleblower Edward Snowden’s face, an Anonymous hacker, and Martin Luther King Jr.","Its preparations are concealed, not published
 Its mistakes are buried, not headlined
 Its dissenters are silenced, not praised",Muse,[JFK]
96,7207,"<|startoftext|> lyrics: One tries to fly away
 And the other watches him close from that wire
 He says he wants to as well
 But he is a liar. meaning:","<|startoftext|> lyrics: One tries to fly away
 And the other watches him close from that wire
 He says he wants to as well
 But he is a liar. meaning: He hides from his partner unbeknownst to the other. He wants to escape but has no way.

Note: “a liar” is another term for a person who lie and is similar to their lover getting caught in lies. ",sampling,0.95,gpt2-medium,lyrics_meaning,," He hides from his partner unbeknownst to the other. He wants to escape but has no way.

Note: “a liar” is another term for a person who lie and is similar to their lover getting caught in lies. ","One of the two friends decides they want to make something of themselves, to move forward and leave the place they’re in, be it physical or metaphorical. The other friend claims they share the same dream and ambition but in truth is probably too afraid to leave the safety of the “wire”. As this person is clinging to the comfort they feel in their present situation, they prevent them both from ‘flying away’ or progressing together.","One tries to fly away
 And the other watches him close from that wire
 He says he wants to as well
 But he is a liar",Regina Spektor,Two Birds
97,8207,"<|startoftext|> lyrics: Killing all in his path, save for that which he longs
 King Kooonnnng!. meaning:","<|startoftext|> lyrics: Killing all in his path, save for that which he longs
 King Kooonnnng!. meaning: In the English version, the king is mentioned twice, in the first verse:

The Vincent J.’schwabe, Friedrich ",sampling,0.95,gpt2-medium,lyrics_meaning,," In the English version, the king is mentioned twice, in the first verse:

The Vincent J.’schwabe, Friedrich ","Here is started a epic orchestral part, with all the drums, like the drum, and violins, flautes and many epic instruments for an allusion to Kong.

LONG LIVE KING KONG!","Killing all in his path, save for that which he longs
 King Kooonnnng!",Tenacious D,Kong
98,9207,"<|startoftext|> lyrics: We’re still building and burning down love
 Burning down love
 And when I go there
 I go there with you
 It’s all I can do. meaning:","<|startoftext|> lyrics: We’re still building and burning down love
 Burning down love
 And when I go there
 I go there with you
 It’s all I can do. meaning: “Burning down love” can be understood as one’s love for one’s current lover literally evaporating. ‘I go there with you’ dismisses insecurity and can be interpreted as one’s “all I can do” when their partner leaves the relationship.

So while wanting their former partner back may still be a need for him, he uses it as a way to heal. It’s a way to be a better person about it, to simply let go of the pain that reassured him so long ago. In this way, he describes his desire to begin to rebuild a",sampling,0.95,gpt2-medium,lyrics_meaning,," “Burning down love” can be understood as one’s love for one’s current lover literally evaporating. ‘I go there with you’ dismisses insecurity and can be interpreted as one’s “all I can do” when their partner leaves the relationship.

So while wanting their former partner back may still be a need for him, he uses it as a way to heal. It’s a way to be a better person about it, to simply let go of the pain that reassured him so long ago. In this way, he describes his desire to begin to rebuild a","Relationships are a work in progress. You never achieve perfection. It’s a process of building and tearing down again to start anew.
In the end I’m made my choice to be with you. There is no one else I would want to be on this journey with.","We’re still building and burning down love
 Burning down love
 And when I go there
 I go there with you
 It’s all I can do",U2,Where the Streets Have No Name
99,10207,"<|startoftext|> lyrics: I’m only human, can’t you see? I made, I made a mistake
 Please just look me in my face, tell me everything’s okay
 ’Cause I got it, ooh, he’ll never be like you
 I’m only human, can’t you see? I made, I made a mistake
 Please just look me in my face, tell me everything’s okay
 ’Cause I got it, ooh, he’ll never be like you. meaning:","<|startoftext|> lyrics: I’m only human, can’t you see? I made, I made a mistake
 Please just look me in my face, tell me everything’s okay
 ’Cause I got it, ooh, he’ll never be like you
 I’m only human, can’t you see? I made, I made a mistake
 Please just look me in my face, tell me everything’s okay
 ’Cause I got it, ooh, he’ll never be like you. meaning: From the day of Sadler’s departure, Asher was making sure that Aaron stayed true to himself and that the band would line up with their former drummer and frontman.

In an interview, Aaron said of the inspiration behind “On My Own:”

Right now, it almost feels like there’s some sort of series I’m playing off of that is some sort of unrequited love we had, and at the same time, it’s a very encouraging and a very accepting thing, and that’s about why we did it, I think. And if I had left this",sampling,0.95,gpt2-medium,lyrics_meaning,," From the day of Sadler’s departure, Asher was making sure that Aaron stayed true to himself and that the band would line up with their former drummer and frontman.

In an interview, Aaron said of the inspiration behind “On My Own:”

Right now, it almost feels like there’s some sort of series I’m playing off of that is some sort of unrequited love we had, and at the same time, it’s a very encouraging and a very accepting thing, and that’s about why we did it, I think. And if I had left this","We all make mistakes, every one of us. And if you love someone and they truly love you, you would hope they can accept you with all those flaws that every single one of us has.

Here the realization stage has hit home and I’m just wanting reassurance and forgiveness from the person that really has my heart. There’s no such thing as perfection, but we can all try to be better people can’t we?","I’m only human, can’t you see? I made, I made a mistake
 Please just look me in my face, tell me everything’s okay
 ’Cause I got it, ooh, he’ll never be like you
 I’m only human, can’t you see? I made, I made a mistake
 Please just look me in my face, tell me everything’s okay
 ’Cause I got it, ooh, he’ll never be like you",Flume,Never Be Like You
100,11207,<|startoftext|> lyrics: You did this to us! You did it! It’s your fault!. meaning:,"<|startoftext|> lyrics: You did this to us! You did it! It’s your fault!. meaning: The protestors are showing their support for Black Lives Matter in response to police violence.

The “heavy metal fan” is talking to his teenage self as they “dressed up that way to coincide with the concerts.” ",sampling,0.95,gpt2-medium,lyrics_meaning,," The protestors are showing their support for Black Lives Matter in response to police violence.

The “heavy metal fan” is talking to his teenage self as they “dressed up that way to coincide with the concerts.” ","In the mindstate that Eminem is at this point, is typical to blame others for things they do themselves. Helps them do anything as they are absolved from any fault.",You did this to us! You did it! It’s your fault!,Eminem,Kim
101,12207,"<|startoftext|> lyrics: I came fluttering in from Neverland
 Time can never stop me, no, no, no, no
 I know you’ve tried to. meaning:","<|startoftext|> lyrics: I came fluttering in from Neverland
 Time can never stop me, no, no, no, no
 I know you’ve tried to. meaning: He leaves his past friends, some of whom he didn’t know at first, because time takes precedence. He also has to keep up with the ever-changing circle of life and never giving up.

Alluding to the all-consumingness of his life and his history in the first line of 3/4, he can see he has to forever fight for life and his future and love. ",sampling,0.95,gpt2-medium,lyrics_meaning,," He leaves his past friends, some of whom he didn’t know at first, because time takes precedence. He also has to keep up with the ever-changing circle of life and never giving up.

Alluding to the all-consumingness of his life and his history in the first line of 3/4, he can see he has to forever fight for life and his future and love. ","In Neverland, the location for J.M Barrie’s Peter Pan, people don’t grow old. Rihanna feels as if she just came from Neverland because she hasn’t changed over time.



This is the first time we hear about the toxic relationship Rihanna and SZA sing about. Time may not stop RiRi, but the figure she sings to is restraining her. Successful or not, they’re putting an effort to stop her.","I came fluttering in from Neverland
 Time can never stop me, no, no, no, no
 I know you’ve tried to",Rihanna,Consideration
102,1158,"<|startoftext|> lyrics: And in the end, you’ll have your best friend. meaning:","<|startoftext|> lyrics: And in the end, you’ll have your best friend. meaning: All of these lines are dedicated to what the writer is feeling and thinking. The fact that he has a best friend that can help him, will help him get through problems, etc. These sentiments are common in the “Best I Ever Had” line from the previous lyric and are in the line “all in all, I’ve been in this for 20 years.” ",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," All of these lines are dedicated to what the writer is feeling and thinking. The fact that he has a best friend that can help him, will help him get through problems, etc. These sentiments are common in the “Best I Ever Had” line from the previous lyric and are in the line “all in all, I’ve been in this for 20 years.” ",a relationship is best when you can treat each other like best friends,"And in the end, you’ll have your best friend",Christina Perri,​penguin
103,2907,"<|startoftext|> lyrics: Lovely Rita, meter maid
 Lovely Rita, meter maid. meaning:","<|startoftext|> lyrics: Lovely Rita, meter maid
 Lovely Rita, meter maid. meaning: The name Rita is often associated with one of Elvis´s most iconic and most iconic songs, “Rita”; in reality, she is one of only a handful of meter maids who have ever worked for an entertainer.

In the 1990 ‘A Very Personal Letter to My Friend Rita’, Elvis told how Rita had inspired him to move on with his life, and that they got to know each other well over the years.

“Rita, meter maid.” ",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," The name Rita is often associated with one of Elvis´s most iconic and most iconic songs, “Rita”; in reality, she is one of only a handful of meter maids who have ever worked for an entertainer.

In the 1990 ‘A Very Personal Letter to My Friend Rita’, Elvis told how Rita had inspired him to move on with his life, and that they got to know each other well over the years.

“Rita, meter maid.” ","2D interpolates the chorus of legendary English band The Beatles‘ June 1967 track “Lovely Rita.” The band has taken inspiration from The Beatles many times before, exemplified by the cover art of their May 2005 record Demon Days, which drew many comparisons to the art of The Beatles’ May 1970 record, Let It Be:



When asked “Who’s Rita?” by BBC Radio 1’s Annie Mac, the group said:

It’s a lovely name to sing… I sort of think it’s about instant gratification, it doesn’t last. And there’s lots of that around today.","Lovely Rita, meter maid
 Lovely Rita, meter maid",Gorillaz,Momentary Bliss
104,3004,"<|startoftext|> lyrics: Forget Karate Kid and these wooden blocks, I chop through concrete
 Concrete, concrete, concrete!. meaning:","<|startoftext|> lyrics: Forget Karate Kid and these wooden blocks, I chop through concrete
 Concrete, concrete, concrete!. meaning: With the term “chop through” “concrete” means the same things that concrete has to do with it being a concrete slab – making bricks, etc. ",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," With the term “chop through” “concrete” means the same things that concrete has to do with it being a concrete slab – making bricks, etc. ","Continuing with the martial arts movie metaphors, his prowess is on a whole other level.

Your Rhymes:



His Rhymes:","Forget Karate Kid and these wooden blocks, I chop through concrete
 Concrete, concrete, concrete!",Gorillaz,Clint Eastwood (Phi Life Cypher Version)
105,4004,"<|startoftext|> lyrics: She said, “’Cause He made you perfect, babe”. meaning:","<|startoftext|> lyrics: She said, “’Cause He made you perfect, babe”. meaning: She doesn’t see anything wrong with that, it isn’t like there’s something wrong with the way she was in life. ",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," She doesn’t see anything wrong with that, it isn’t like there’s something wrong with the way she was in life. ",“Cause he made you perfect” is a direct reference to God and the perception that he made everybody in his image. It emphasizes the fact that everyone is perfect in their own way.,"She said, “’Cause He made you perfect, babe”",Lady Gaga,Born This Way
106,6608,"<|startoftext|> lyrics: All in all, you’re just another brick in the wall. meaning:","<|startoftext|> lyrics: All in all, you’re just another brick in the wall. meaning: Brick or wall of some kind is a reference to the song “Big Brick ““Knees Up”. Also as you can see in the image shown, Kanye is wearing some sort of a studded belt. It is worth mentioning that he is an Adidas wearer, it’s common for him to wear those shoes in his videos.


https://www.youtube.com/watch?v=qR3M0gxlU6g ",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," Brick or wall of some kind is a reference to the song “Big Brick ““Knees Up”. Also as you can see in the image shown, Kanye is wearing some sort of a studded belt. It is worth mentioning that he is an Adidas wearer, it’s common for him to wear those shoes in his videos.


https://www.youtube.com/watch?v=qR3M0gxlU6g ","As represented by the children in large cubicles, and later faceless masks, they became an amorphous, indistinguishable mass, akin to a brick wall.



This can also be taken as a sort of dismissal of the teacher’s authority – “you are no better than me or anyone else. You are using your age and position of power to take advantage of me” (and the previous song shows that in their homes, the teacher would’ve been subdued by their wives).  In Pink’s point of view, the teacher’s abuse is another brick  that helped him build the Wall that separated him from everyone else (“you are another mental scar that will effect how I am and how I treat others in the future”).","All in all, you’re just another brick in the wall",Pink Floyd,"Another Brick in the Wall, Pt. 2"
107,8000,"<|startoftext|> lyrics: I ask the traffic lights if it’ll be alright
 They say, “I don’t know”. meaning:","<|startoftext|> lyrics: I ask the traffic lights if it’ll be alright
 They say, “I don’t know”. meaning: In the official music video for “All Alone”, Keats sings this line:

I ask the traffic lights if it’ll be alright

Notice the lack of “I’d like you” or “not at all” in this line. Instead, the words “I’d like you” and “not at all” are used as an ad-lib and he is just asking for the traffic to calm down. Although in the song “All Alone” in the pre-chorus Keats is also told about the “no lights”",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," In the official music video for “All Alone”, Keats sings this line:

I ask the traffic lights if it’ll be alright

Notice the lack of “I’d like you” or “not at all” in this line. Instead, the words “I’d like you” and “not at all” are used as an ad-lib and he is just asking for the traffic to calm down. Although in the song “All Alone” in the pre-chorus Keats is also told about the “no lights”","In a tumblr post, Taylor explained the meaning behind this peculiar phrase:

[it’s] like how when you’re struggling through something time slows down and everything is a sign and you’ll take advice from a tree because you’re just GOIN THROUGH IT MAN.

She mentioned that she enjoys the memes fans have created for the line.



It also links back to “Cornelia Street,” the previous song, in which Swift sings:

As if the street lights pointed in an arrow head
Leading us home

If the relationship ends, not only will she never walk Cornelia Street again, but she will also be lost without the traffic lights to guide her.

Asking the traffic lights shows her desperation and lack of direction because it implies that she is so desperate for a sign, that she is willing to look anywhere.","I ask the traffic lights if it’ll be alright
 They say, “I don’t know”",Taylor Swift,Death by a Thousand Cuts
108,8009,"<|startoftext|> lyrics: And if this is the long haul
 How’d we get here so soon?. meaning:","<|startoftext|> lyrics: And if this is the long haul
 How’d we get here so soon?. meaning: This line suggests that Kendrick feels “if this is the long haul” he would be asking the questions before he leaves the state: how soon must he arrive at this destination? and how long will the journey take him? He would probably be asking about what kind of future he will have in this society in his later life rather than looking backwards. ",top-k sampling,0.95,gpt2-medium,lyrics_meaning,, This line suggests that Kendrick feels “if this is the long haul” he would be asking the questions before he leaves the state: how soon must he arrive at this destination? and how long will the journey take him? He would probably be asking about what kind of future he will have in this society in his later life rather than looking backwards. ,"The reference to ‘the long haul’ suggests that they assumed their relationship would be forever, and the narrator seems confused, asking ‘how’d we get here so soon?’ The ‘here’ she refers to could be the here on the verge of their break up, or just the part in their relationship where she feels alone","And if this is the long haul
 How’d we get here so soon?",Taylor Swift,​coney island
109,10003,"<|startoftext|> lyrics: I know that you’re hesitating because even if you say the truth
 In the end it will all return as scars. meaning:","<|startoftext|> lyrics: I know that you’re hesitating because even if you say the truth
 In the end it will all return as scars. meaning: These lines show that Tyler is trying to explain an underlying issue inside his head: how someone is hesitating, and they can’t understand why. ",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," These lines show that Tyler is trying to explain an underlying issue inside his head: how someone is hesitating, and they can’t understand why. ",Because there is no point in saying the truth cause even bitter truth will scar your soul as u r saying it and it will scar the person and ur relationship as well,"I know that you’re hesitating because even if you say the truth
 In the end it will all return as scars",Genius English Translations,BTS - Magic Shop (English Translation)
110,11008,<|startoftext|> lyrics: [Interlude]. meaning:,"<|startoftext|> lyrics: [Interlude]. meaning: This line has been referenced throughout the video as an interpolation of the main theme of this song.
One of its highlights was the fact that the track featured the same instrumental at the end of “Guitar Solo”. As stated in the Intro to the Song:

It’s a lot bigger than just a guitar solo, not to mention it’s a two minute soliloquy. So, it’s been a bit of a stretch to just play an instrumental at the end of this track. ",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," This line has been referenced throughout the video as an interpolation of the main theme of this song.
One of its highlights was the fact that the track featured the same instrumental at the end of “Guitar Solo”. As stated in the Intro to the Song:

It’s a lot bigger than just a guitar solo, not to mention it’s a two minute soliloquy. So, it’s been a bit of a stretch to just play an instrumental at the end of this track. ","The audio clip here is taken from a fight on June 27, 2016 before a concert due to a failed collaboration with rapper @Not_Linden. X then went to his show and “sucker punched” him, to which they continued to fight outside, with X winning in the end.

https://twitter.com/Not_Linden/status/747986526110425088",[Interlude],XXXTENTACION,YuNg BrAtZ
111,12005,"<|startoftext|> lyrics: Well, he seemed broken hearted
 Somethin’ within him. meaning:","<|startoftext|> lyrics: Well, he seemed broken hearted
 Somethin’ within him. meaning: You could say “Somethin’ within him” is an allusion to the fact of his heart being broken, because you never know what will bring you back, therefor you can’t know what “well, he seemed broken hearted” will be. I think the “well, he seemed broken hearted” might mean his family or the people he left behind left him, which has left him feeling confused, and sad. ",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," You could say “Somethin’ within him” is an allusion to the fact of his heart being broken, because you never know what will bring you back, therefor you can’t know what “well, he seemed broken hearted” will be. I think the “well, he seemed broken hearted” might mean his family or the people he left behind left him, which has left him feeling confused, and sad. ","Nicks told Billboard that this lyric was inspired by Tom Petty:

‘Edge of Seventeen’ is also a little bit about Tom. ‘He seemed broken hearted/Somethin’ within him,‘ that was [his wife] Jane talking about Tom. I bet a lot of people thought I was talking about me, but I was chronicling their relationship as she told it to me.

She also explained how Jane inspired the song’s title:

I asked Tom’s wife, Jane, when she met him. She said, ‘I met him at some point during the age of 17.’ But I thought she said, ‘The edge of 17.’ I said, ‘Jane, can I use that? Can I write a song called “Edge of Seventeen”?’","Well, he seemed broken hearted
 Somethin’ within him",Stevie Nicks,Edge of Seventeen
112,1001,"<|startoftext|> lyrics: Here I go, on my own
 I don’t need nobody, better off alone
 Here I go, on my own now
 I don’t need nobody, not anybody
 Here I go (Here I go, here I go, here I go...). meaning:","<|startoftext|> lyrics: Here I go, on my own
 I don’t need nobody, better off alone
 Here I go, on my own now
 I don’t need nobody, not anybody
 Here I go (Here I go, here I go, here I go...). meaning: There is absolutely nothing in the lyrics to suggest anyone else is giving him the drugs or alcohol he’s talking about. There are no lines about whether he’s being controlled by others or the music. It’s like the narrator’s just as confused as the listener. ",top-k sampling,0.95,gpt2-medium,lyrics_meaning,, There is absolutely nothing in the lyrics to suggest anyone else is giving him the drugs or alcohol he’s talking about. There are no lines about whether he’s being controlled by others or the music. It’s like the narrator’s just as confused as the listener. ,"Britney is ready to be a fully in control of her craft, without her management team pressurizing and influencing her decisions. She also started to write her own songs, most notably on her fourth studio album, In The Zone.

At some point, she also wanted to create her own record label.","Here I go, on my own
 I don’t need nobody, better off alone
 Here I go, on my own now
 I don’t need nobody, not anybody
 Here I go (Here I go, here I go, here I go...)",Britney Spears,Stronger
113,12003,"<|startoftext|> lyrics: Well, I won’t back down
 No, I won’t back down
 You can stand me up at the gates of hell
 But I won’t back down. meaning:","<|startoftext|> lyrics: Well, I won’t back down
 No, I won’t back down
 You can stand me up at the gates of hell
 But I won’t back down. meaning: In order to protect himself, he will refuse to back down. “Hell” refers to the inner or darkest corners of the human race and includes the idea that all humans will come to the same end (hell) and that there is no way to escape (Hell).

But since he is scared, he will try to protect the girl (he) from her “gates of hell”. ",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," In order to protect himself, he will refuse to back down. “Hell” refers to the inner or darkest corners of the human race and includes the idea that all humans will come to the same end (hell) and that there is no way to escape (Hell).

But since he is scared, he will try to protect the girl (he) from her “gates of hell”. ","Everyone of us experiences failure, rejection and negativism. Petty has experienced it in his own life, from music critics to obsessed fans.
His advice is to focus on your goal and how you’re going to get there.



– Just beyond the gates of hell","Well, I won’t back down
 No, I won’t back down
 You can stand me up at the gates of hell
 But I won’t back down",Tom Petty,I Won’t Back Down
114,3001,"<|startoftext|> lyrics: I been stoned; ever since the days of creation, I’ve been red. meaning:","<|startoftext|> lyrics: I been stoned; ever since the days of creation, I’ve been red. meaning: The phrase “stoned” has traditionally been a negative expression, with many a person being a “stoned” when they try to do something difficult. It’s also possible it could mean something other than stoned, though the singer could not explain the connection (it’s all in the mind, or it’s all in how one feels”).


This could also be a reference to the original line, with “I’ve been stoned” being alludes to the fact that he never went to college, or because of bad school grades: ",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," The phrase “stoned” has traditionally been a negative expression, with many a person being a “stoned” when they try to do something difficult. It’s also possible it could mean something other than stoned, though the singer could not explain the connection (it’s all in the mind, or it’s all in how one feels”).


This could also be a reference to the original line, with “I’ve been stoned” being alludes to the fact that he never went to college, or because of bad school grades: ","He is talking about how he is always high but the wordplay may actually go deeper.

“Stoned ever since the days of creation” could be a historical reference to the Stone Age, one of the earliest times for mankind, named after primitive humans creating stone tools. This could tie in with the Flintstones reference from earlier.

It could also be biblical, as the “days of creation” in the Bible are the days in which God created the universe. The “been stoned” part may be a reference to John 8:7 from the Bible, which says “Let any one of you who is without sin be the first to throw a stone at her”. The verse means that you shouldn’t shame others if you aren’t perfect yourself. Phi could be referencing it to say that either he gets shunned for his drug-addicted lifestyle when it isn’t much worse than anyone else’s or it’s a reference to racism and prejudice against black communities. “I’ve been red” is a homophone for “I’ve been read” which could mean that Phi is a religious guy hence the references. Many black communities are heavily into Christianity so it wouldn’t be a shock.","I been stoned; ever since the days of creation, I’ve been red",Gorillaz,Clint Eastwood (Phi Life Cypher Version)
115,4001,"<|startoftext|> lyrics: I’m gonna wear the tie, want the power to leave you
 I’m aimin’ for full control of this love (Of this love). meaning:","<|startoftext|> lyrics: I’m gonna wear the tie, want the power to leave you
 I’m aimin’ for full control of this love (Of this love). meaning: Throughout the song, Kendrick makes some playful suggestions about where and how he might be successful, most notably by having “control over her life.” He is also considering that she may want to leave him and is “aimin’ at full control”, and if he has it, he’ll take it.

The “tie” – which resembles the blue-andred, red of a U.S. flag – has also been a symbolic symbol of power throughout the history of “King Kunta.” In contrast to the previous references on this page, Kendrick references his “power",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," Throughout the song, Kendrick makes some playful suggestions about where and how he might be successful, most notably by having “control over her life.” He is also considering that she may want to leave him and is “aimin’ at full control”, and if he has it, he’ll take it.

The “tie” – which resembles the blue-andred, red of a U.S. flag – has also been a symbolic symbol of power throughout the history of “King Kunta.” In contrast to the previous references on this page, Kendrick references his “power","Gaga wears the pants in this relationship, as guys are traditionally the dominant partner, and they traditionally wear ties.



However, in a conversation with Mirror, Gaga admitted that, at least in her relationship to Taylor Kinney, the case might be a little different:

He is totally in charge. I mean when I am home I am like, shoes are off, I’m making him dinner.","I’m gonna wear the tie, want the power to leave you
 I’m aimin’ for full control of this love (Of this love)",Lady Gaga,G.U.Y.
